posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
512,37:30:10,18:28:16,Ismael ALZINA CARRERAS,MENORCA,España,M,SENIOR,utmb,2017
513,37:30:21,18:28:27,Simon GIRAUDY,NONE,Francia,M,VET-A,utmb,2017
514,37:32:17,18:30:23,Craig CLEMENTS,NONE,Reino Unido,M,SENIOR,utmb,2017
515,37:34:32,18:32:38,Jean HALTER,SCHIRRHANER,Francia,M,VET-A,utmb,2017
516,37:34:44,18:32:50,Fai CHAN CHI,CLUB MAD,Hong Kong,M,VET-A,utmb,2017
517,37:37:39,18:35:45,Dario CAPRIOLO,PAM MONDOVI,Italia,M,SENIOR,utmb,2017
518,37:37:40,18:35:46,Marc GRAU,RUNCERCLAT,España,M,VET-A,utmb,2017
519,37:39:18,18:37:24,Hugues MOUGEY,NONE,Francia,M,SENIOR,utmb,2017
520,37:39:34,18:37:40,Paul BRAUN,TEAM DOUDOUE,Francia,M,VET-B,utmb,2017
521,37:41:13,18:39:19,Marcin SZYMIK,RATOWNIK GORNICZY NSP,Polonia,M,VET-A,utmb,2017
522,37:41:21,18:39:27,Jesus MENDEZ,A.D.MOAL,España,M,VET-A,utmb,2017
523,37:42:53,18:40:59,Fabrice ANTIGA,UCCV,Francia,M,VET-A,utmb,2017
524,37:42:59,18:41:05,Mikael MAUPLIN,UCCV,Francia,M,VET-A,utmb,2017
525,37:43:20,18:41:26,Pedro BATISTA,NONE,Portugal,M,SENIOR,utmb,2017
526,37:44:06,18:42:12,Roland POLY,NONE,Francia,M,VET-C,utmb,2017
527,37:45:57,18:44:03,Bin YANG,NONE,China,M,VET-A,utmb,2017
528,37:46:22,18:44:28,Milan KLANJSEK,RUNNERS ROOST,Canadá,M,VET-B,utmb,2017
529,37:46:37,18:44:43,Olivier BERNARD,OC GIF,Francia,M,VET-A,utmb,2017
530,37:46:43,18:44:49,Ross ASHMORE,NONE,Reino Unido,M,VET-A,utmb,2017
531,37:46:50,18:44:56,Armand DU PLESSIS,MATES,Sudáfrica,M,SENIOR,utmb,2017
532,37:47:18,18:45:24,Mario BAGNA MIRKO,POLISPORTIVA SAT ORSO,Italia,M,VET-B,utmb,2017
533,37:47:29,18:45:35,Gabriele KENKENBERG,LC OLYMPIA WIESBADEN,Alemania,F,VET-A,utmb,2017
534,37:47:29,18:45:35,Philippe CHODKIEWIEZ,NONE,Francia,M,VET-A,utmb,2017
535,37:47:46,18:45:52,Stefano GRISONI,I MUSCOLI DEL LARIO,Italia,M,SENIOR,utmb,2017
536,37:48:10,18:46:16,Manuel CASTILLO GARCIA,ASODENA,España,M,VET-A,utmb,2017
537,37:49:51,18:47:57,Kenji NAKAMURA,NONE,Japón,M,VET-A,utmb,2017
538,37:49:57,18:48:03,Mattia PAROLARI,NONE,Italia,M,SENIOR,utmb,2017
539,37:51:01,18:49:07,Pedro SOUSA,CLUBE SOSI,Portugal,M,VET-B,utmb,2017
540,37:51:09,18:49:15,Duncan POTTS,NONE,Reino Unido,M,VET-A,utmb,2017
541,37:51:11,18:49:17,Toma MICOUD,NONE,Francia,M,VET-A,utmb,2017
542,37:52:02,18:50:08,Jeff CALVERT,NONE,Estados Unidos,M,VET-B,utmb,2017
543,37:52:21,18:50:27,Franck ROUSSEL,NONE,Francia,M,VET-A,utmb,2017
544,37:53:47,18:51:53,Bálint HORVATH,NONE,Hungría,M,SENIOR,utmb,2017
545,37:55:16,18:53:22,Grégory HERLEZ,ATLETICRUN,Francia,M,SENIOR,utmb,2017
546,37:55:38,18:53:44,Jaakko VUORINEN,TIKANMAA ORIGINAL TRAIL,Finlandia,M,SENIOR,utmb,2017
547,37:56:01,18:54:07,Caterina CORTI,ASD AVIS FOIANO,Italia,F,SENIOR,utmb,2017
548,37:56:37,18:54:43,Christophe DUC,NONE,Francia,M,SENIOR,utmb,2017
549,37:56:47,18:54:53,Sébastien DUVAL,ES FALAISE ATHLETISME,Francia,M,SENIOR,utmb,2017
550,37:57:00,18:55:06,David CODA,TEAM ENDURANCE 06,Francia,M,VET-A,utmb,2017
551,38:01:33,18:59:39,Pascal MOULIS,TEAM TRAIL ANIMO,Francia,M,SENIOR,utmb,2017
552,38:04:36,19:02:42,Eric FIEVET,SAINT GELY ATHLETISME,Francia,M,VET-A,utmb,2017
553,38:04:44,19:02:50,João FONSECA,PROAVENTURAS,Portugal,M,VET-B,utmb,2017
554,38:04:46,19:02:52,Jörg STACHOWIAK,NONE,Alemania,M,VET-B,utmb,2017
555,38:05:59,19:04:05,Nicolas BAGLAND,SEPA BELLEGARDE,Francia,M,VET-A,utmb,2017
556,38:06:46,19:04:52,Simon GULLIVER,NEWCASTLE CROSS COUNTRY,Nueva Zelandia,M,VET-A,utmb,2017
557,38:06:49,19:04:55,Matthias LÜCKERT,FLYING BOOSTY,Alemania,M,VET-B,utmb,2017
558,38:08:58,19:07:04,Thibaut LEFEBVRE,RUN ODYSSEA,Francia,M,SENIOR,utmb,2017
559,38:09:23,19:07:29,Alexander BECKMANN,NONE,Alemania,M,SENIOR,utmb,2017
560,38:09:57,19:08:03,Abel ADNET,TEAM FRAGILE,Francia,M,SENIOR,utmb,2017
561,38:10:02,19:08:08,Didier IVARRA,AIX ATHLE PROVENCE,Francia,M,VET-A,utmb,2017
562,38:10:17,19:08:23,Marcelino DIAZ DE LEON,7RAID,España,M,VET-A,utmb,2017
563,38:10:25,19:08:31,Loïc TISSOT,V.E.R.T,Francia,M,VET-A,utmb,2017
564,38:13:00,19:11:06,Peter MACUH,NONE,Eslovenia,M,VET-B,utmb,2017
565,38:13:16,19:11:22,Yuya ANAZAWA,NONE,Japón,M,SENIOR,utmb,2017
566,38:14:24,19:12:30,Benoit DE GUIO,ASPTT COMPIEGNE,Francia,M,SENIOR,utmb,2017
567,38:14:38,19:12:44,Kunihisa WATANABE,POPOLO AC,Japón,M,VET-B,utmb,2017
568,38:14:57,19:13:03,Nicolas PRIVET,NONE,Francia,M,SENIOR,utmb,2017
569,38:15:08,19:13:14,Agust KVARAN,HLAUPASAMTOK LYDVELDISINS,Islandia,M,VET-C,utmb,2017
570,38:15:20,19:13:26,Yves TRUCHET,ARSL ROCHE,Francia,M,VET-A,utmb,2017
571,38:15:25,19:13:31,Sylvain VICAN,NONE,Francia,M,VET-B,utmb,2017
572,38:16:22,19:14:28,Dean RUSSELL,NONE,Reino Unido,M,SENIOR,utmb,2017
573,38:16:53,19:14:59,Yann BARONNIER,NONE,Francia,M,SENIOR,utmb,2017
574,38:17:46,19:15:52,Philippe BARTOLI,CMBM,Francia,M,VET-B,utmb,2017
575,38:17:54,19:16:00,Matthieu ROGER,NONE,Francia,M,VET-A,utmb,2017
576,38:18:00,19:16:06,Federico CORRADINI,NONE,Italia,M,SENIOR,utmb,2017
577,38:18:24,19:16:30,John TAYLOR,NONE,Reino Unido,M,SENIOR,utmb,2017
578,38:18:34,19:16:40,Pál ÁBRAHÁM,NONE,Hungría,M,VET-A,utmb,2017
579,38:19:04,19:17:10,Laurent FATON,NONE,Francia,M,SENIOR,utmb,2017
580,38:19:44,19:17:50,Philippe LASCAR,NONE,Francia,M,SENIOR,utmb,2017
581,38:19:45,19:17:51,Olivier MOREL,NONE,Australia,M,VET-A,utmb,2017
582,38:20:19,19:18:25,Elle SPACEK,NONE,Estados Unidos,F,SENIOR,utmb,2017
583,38:22:04,19:20:10,Laurent BOURGEOIS,FOULEES DE SAINT GERMAIN,Francia,M,VET-B,utmb,2017
584,38:22:13,19:20:19,Nicolas DESSAMBRE,NONE,Bélgica,M,SENIOR,utmb,2017
585,38:22:32,19:20:38,Blegvad,NONE,Dinamarca,M,VET-A,utmb,2017
586,38:22:52,19:20:58,Veronique LIEVIN,LES ZINZINS DES COTEAUX 31,Francia,F,SENIOR,utmb,2017
587,38:22:54,19:21:00,Ciprian STREJAC,NONE,Rumania,M,SENIOR,utmb,2017
588,38:23:10,19:21:16,Andrew MORRIS,NONE,Reino Unido,M,VET-A,utmb,2017
589,38:24:28,19:22:34,Fernando GARCÍA HERNÁNDEZ,MENRISCOTRAIL,España,M,SENIOR,utmb,2017
590,38:24:49,19:22:55,Jerome SOULIER,CA BRIOUDE,Francia,M,VET-A,utmb,2017
591,38:24:59,19:23:05,Alvin DOTTO,SUMMANO COBRAS,Italia,M,SENIOR,utmb,2017
592,38:25:00,19:23:06,Alessandro LOCATELLI,SUMMANO COBRAS,Italia,M,SENIOR,utmb,2017
593,38:27:23,19:25:29,Tommaso DE BERTI,VERONA TRAIL RUNNERS,Italia,M,SENIOR,utmb,2017
594,38:28:00,19:26:06,Stéphane VISSE,NONE,Francia,M,VET-B,utmb,2017
595,38:28:24,19:26:30,Stuart WILKIE,MUD CREW TRAIL RUNNERS,Reino Unido,M,SENIOR,utmb,2017
596,38:28:39,19:26:45,Kenneth ERICHSEN,NONE,Guatemala,M,VET-A,utmb,2017
597,38:30:01,19:28:07,Linju XU,COLUMBIA,China,F,SENIOR,utmb,2017
598,38:30:51,19:28:57,Christian BENOIT,NONE,Francia,M,VET-B,utmb,2017
599,38:31:28,19:29:34,Singh JAHANGIR PAVITER,NONE,Singapur,M,SENIOR,utmb,2017
600,38:33:40,19:31:46,Erwin BAUER,DJK SCHW. GMUND,Alemania,M,VET-A,utmb,2017
601,38:33:41,19:31:47,Eva LOHR,NONE,Alemania,F,VET-A,utmb,2017
602,38:34:08,19:32:14,Sandrine DUGUAY,TEAM IRON RACE,Francia,F,VET-B,utmb,2017
603,38:34:10,19:32:16,Éric GALEA,TEAM IRON RACE,Francia,M,VET-A,utmb,2017
604,38:34:29,19:32:35,Rui PENA,AASM,Portugal,M,VET-A,utmb,2017
605,38:35:27,19:33:33,Francois GOURBIN,ART NORMANDIE,Francia,M,VET-A,utmb,2017
606,38:36:47,19:34:53,Marc PODRZYCKI,NONE,Francia,M,VET-A,utmb,2017
607,38:37:22,19:35:28,Raul MONTORO ROBLES,ACE BOMBERS BARCELONA,España,M,SENIOR,utmb,2017
608,38:37:33,19:35:39,Yong CHIN CHEAN,NONE,Malasia,M,SENIOR,utmb,2017
609,38:40:18,19:38:24,Raphaël D'AMORE,NONE,Francia,M,VET-A,utmb,2017
610,38:40:20,19:38:26,Paolo FRISA,NONE,Italia,M,VET-A,utmb,2017
611,38:41:25,19:39:31,Nicolas RUFFIER MONET,NONE,Francia,M,VET-A,utmb,2017
612,38:41:39,19:39:45,Ludovic GRIBEAUVAL,NONE,Francia,M,VET-A,utmb,2017
613,38:42:25,19:40:31,Iwatare SHIN,TEAM100MILE,Japón,M,SENIOR,utmb,2017
614,38:42:58,19:41:04,Keisuke TANAKA,TEAM-100MILE,Japón,M,SENIOR,utmb,2017
615,38:43:04,19:41:10,Carlos ARMENTEROS RUIZ JUAN,MLMIXRUN-XP-TZAR,España,M,VET-A,utmb,2017
616,38:44:02,19:42:08,Juris DZENIS,TAKU SKRĒJĒJS ,Letonia,M,SENIOR,utmb,2017
617,38:45:35,19:43:41,Maurizio PASTORE,SISPORT,Italia,M,VET-B,utmb,2017
618,38:45:48,19:43:54,Michal SKRABA,HERCOG RUNNING TEAM,Polonia,M,VET-A,utmb,2017
619,38:46:25,19:44:31,Bruno FOUBERT,NONE,Francia,M,VET-A,utmb,2017
620,38:46:27,19:44:33,Bruno BATISSE,NONE,Francia,M,VET-A,utmb,2017
621,38:49:08,19:47:14,Brandon PETELIN,NONE,Estados Unidos,M,SENIOR,utmb,2017
622,38:49:09,19:47:15,Yi ZHANG,NONE,China,M,SENIOR,utmb,2017
623,38:50:00,19:48:06,Sylvain MOREL,NONE,Francia,M,VET-A,utmb,2017
624,38:50:24,19:48:30,Yves FOULON PIERRE,KIKOUROU,Francia,M,VET-A,utmb,2017
625,38:50:35,19:48:41,Emmanuel BENECH,YTRAC CLUB NATURE,Francia,M,VET-A,utmb,2017
626,38:50:36,19:48:42,Joel BILLOUX,YTRAC CLUB NATURE,Francia,M,VET-A,utmb,2017
627,38:52:53,19:50:59,Christophe PUGET,NONE,Francia,M,SENIOR,utmb,2017
628,38:53:36,19:51:42,Marco CORNEJO,NONE,Chile,M,VET-B,utmb,2017
629,38:53:53,19:51:59,Gloria CARDONA VASCO,NONE,Colombia,F,VET-A,utmb,2017
630,38:54:02,19:52:08,Raúl MENENDEZ RIESCO,COMANDO GUADARRAMA,España,M,VET-A,utmb,2017
631,38:54:06,19:52:12,Angel GALAN MORENO MIGUEL,TIERRA TRAGAME-COMANDO GUADARRAMA,España,M,VET-B,utmb,2017
632,38:54:45,19:52:51,Emilie DJADANE,AIX ATHLE PROVENCE,Francia,F,SENIOR,utmb,2017
633,38:54:48,19:52:54,Gary HOLTON,NONE,Estados Unidos,M,VET-B,utmb,2017
634,38:55:11,19:53:17,Lucian DINCEA,VENITI CU NOI ARAD,Rumania,M,VET-B,utmb,2017
635,38:55:19,19:53:25,Morino,ASCEA,Francia,M,VET-B,utmb,2017
636,38:58:10,19:56:16,Klaus VON BROCKE,NONE,Alemania,M,VET-A,utmb,2017
637,38:58:50,19:56:56,Taoufiq AASRI,CMG SPORTS CLUB,Marruecos,M,VET-A,utmb,2017
638,38:59:21,19:57:27,Vincent BURGAUD,TEAM RAIDLIGHT 44,Francia,M,VET-A,utmb,2017
639,39:00:27,19:58:33,Christian ZILLER,NONE,Francia,M,VET-A,utmb,2017
640,39:01:18,19:59:24,Miguel GASPAR DOS REIS PAULO,APT ,Portugal,M,VET-A,utmb,2017
641,39:01:21,19:59:27,Stefan BAUMGARTNER,TRAILBROTHERS,Austria,M,SENIOR,utmb,2017
642,39:01:56,20:00:02,Laurent CHARDONNET,NONE,Francia,M,VET-A,utmb,2017
643,39:02:02,20:00:08,Ivan SADLIER,NONE,Reino Unido,M,VET-A,utmb,2017
644,39:05:28,20:03:34,Aneta RALCHEVA,MAGNET,Bulgaria,F,VET-B,utmb,2017
645,39:05:38,20:03:44,Rob ALLEN,KESWICK AC,Reino Unido,M,VET-A,utmb,2017
646,39:06:22,20:04:28,Eric ROMAN,NONE,Francia,M,VET-A,utmb,2017
647,39:06:50,20:04:56,Yoshihiro KOGA,NONE,Japón,M,VET-A,utmb,2017
648,39:08:12,20:06:18,Pierre DESCOMBES,AVOC,Francia,M,VET-B,utmb,2017
649,39:08:42,20:06:48,Alexandre LY,PETZL,Francia,M,SENIOR,utmb,2017
650,39:08:42,20:06:48,Yee CHING FLORA WING,NONE,Canadá,F,SENIOR,utmb,2017
651,39:08:49,20:06:55,Emily FOY,NONE,Reino Unido,F,SENIOR,utmb,2017
652,39:08:59,20:07:05,Haiyan GU,NONE,China,F,SENIOR,utmb,2017
653,39:09:11,20:07:17,Fabio DE BONI,NONE,Italia,M,VET-A,utmb,2017
654,39:09:25,20:07:31,Christophe ZUFFEREY,NONE,Suiza,M,VET-A,utmb,2017
655,39:09:28,20:07:34,Gil TROCQUE,NONE,Francia,M,VET-A,utmb,2017
656,39:10:17,20:08:23,Pascal FOUQUERAY,CAP ENDURANCE,Francia,M,VET-B,utmb,2017
657,39:11:00,20:09:06,Alex BEAUVAL,NONE,Francia,M,VET-B,utmb,2017
658,39:11:25,20:09:31,Virgilio BOTTA,NONE,Italia,M,VET-A,utmb,2017
659,39:14:49,20:12:55,Thomas WISBÖCK,FREIBICHL TRAIL,Alemania,M,VET-B,utmb,2017
660,39:15:08,20:13:14,Nelson MARISCO,UPFITRAIL,Brasil,M,VET-B,utmb,2017
661,39:15:17,20:13:23,Miranda KVIST,TEAM NORDIC TRAIL,Suecia,F,SENIOR,utmb,2017
662,39:15:57,20:14:03,Jacqueline TOAL,BELFAST ASSOCIATION OF ROCKCLIMBERS & FELLRUNNERS,Irlanda,F,VET-A,utmb,2017
663,39:16:01,20:14:07,Guillaume PREVOST,NONE,Francia,M,SENIOR,utmb,2017
664,39:16:01,20:14:07,Antoine MESSAGER,REDEG 29 INTERSPORT MORLAIX,Francia,M,SENIOR,utmb,2017
665,39:16:21,20:14:27,Manuel VIDAL GONZALEZ,NONE,España,M,VET-A,utmb,2017
666,39:16:27,20:14:33,Julie PUTHOSTE,TEAM RUNAO,Francia,F,SENIOR,utmb,2017
667,39:16:40,20:14:46,Alex COOKE,NONE,Reino Unido,M,VET-A,utmb,2017
668,39:17:17,20:15:23,Toru OBATA,NONE,Japón,M,VET-B,utmb,2017
669,39:17:33,20:15:39,Ioannis KALIKAS,O.Y.KΡHTHS -ROUT AMBASSADOR,Grecia,M,SENIOR,utmb,2017
670,39:17:58,20:16:04,Marc JACQUAND,MARTIGNAT,Francia,M,SENIOR,utmb,2017
671,39:18:36,20:16:42,Julien GEOFFROY,ATHLE VOSGES,Francia,M,SENIOR,utmb,2017
672,39:18:37,20:16:43,Joaquim PINHEIRO,ASRHV,Francia,M,VET-A,utmb,2017
673,39:18:42,20:16:48,Edgecliffe,NONE,Reino Unido,M,VET-A,utmb,2017
674,39:19:01,20:17:07,Dimitri VAN DYCK,SRHF,Bélgica,M,SENIOR,utmb,2017
675,39:19:05,20:17:11,Jean FAVENNEC,NONE,Francia,M,VET-A,utmb,2017
676,39:19:18,20:17:24,Mathieu VAN DER BIEST,NONE,Francia,M,VET-A,utmb,2017
677,39:20:07,20:18:13,Lang MING,NONE,China,M,VET-A,utmb,2017
678,39:20:36,20:18:42,Adrian TORRES,NONE,Estados Unidos,M,VET-A,utmb,2017
679,39:21:22,20:19:28,Kenji KABASHIMA,KYOTO UNIV HOSPITAL,Japón,M,VET-A,utmb,2017
680,39:22:36,20:20:42,Jerónimo CASTILLO LÓPEZ,CDA PALACIEGO,España,M,VET-A,utmb,2017
681,39:25:09,20:23:15,Renaud PONCELET,NONE,Francia,M,VET-A,utmb,2017
682,39:25:43,20:23:49,Angel OBREGON,PICOS XTREME SPORT,España,M,SENIOR,utmb,2017
683,39:26:46,20:24:52,Michal DROZD,NONE,Polonia,M,SENIOR,utmb,2017
684,39:27:28,20:25:34,Csaba PAPP,CSM RUPICAPRA ,Rumania,M,VET-A,utmb,2017
685,39:27:51,20:25:57,Martin HOCHULI,WWW.MARTINHOCHULI.COM,Suiza,M,VET-A,utmb,2017
686,39:28:11,20:26:17,Eric LE DU,NONE,Francia,M,SENIOR,utmb,2017
687,39:28:28,20:26:34,John GREENWOOD,NONE,Reino Unido,M,VET-A,utmb,2017
688,39:30:27,20:28:33,Laurent COLLE,BIGOREX TEAM,Francia,M,VET-B,utmb,2017
689,39:30:52,20:28:58,Raphael ZENOU,ASICS FRONTRUNNER UK,Francia,M,SENIOR,utmb,2017
690,39:31:22,20:29:28,Joao PAIVA,CLUBE ANACOM,Portugal,M,VET-A,utmb,2017
691,39:31:41,20:29:47,Marco RIBEIRO,NONE,Brasil,M,SENIOR,utmb,2017
692,39:31:50,20:29:56,Tomas DOMAZETOVIC,NONE,Montenegro,M,VET-A,utmb,2017
693,39:32:01,20:30:07,Bertrand VANOTTI,NONE,Francia,M,VET-A,utmb,2017
694,39:34:15,20:32:21,Luc STEENS,NONE,Bélgica,M,VET-A,utmb,2017
695,39:34:18,20:32:24,Arnaud DUMAS,NONE,Francia,M,VET-A,utmb,2017
696,39:34:19,20:32:25,Eric CAUDRELIER BENAC,NONE,Francia,M,VET-A,utmb,2017
697,39:34:34,20:32:40,Frédéric CHAUVET,S,Francia,M,SENIOR,utmb,2017
698,39:36:16,20:34:22,Darren FIRTH,NONE,Reino Unido,M,VET-A,utmb,2017
699,39:37:45,20:35:51,Manuel DIAZ GARCIA ANTONIO,TRAILRUNNERS AVANZA JAEN,España,M,SENIOR,utmb,2017
700,39:38:35,20:36:41,Jérémy FALCONNIER,DU SUZON A LA VAREZE,Francia,M,SENIOR,utmb,2017
701,39:38:47,20:36:53,Mads JUUL JORGENSEN,NONE,Dinamarca,M,VET-A,utmb,2017
702,39:39:21,20:37:27,Gauthier DUJARDIN,ESR,Francia,M,VET-A,utmb,2017
703,39:39:39,20:37:45,Luis ARRIBA HERNANDO,ENPHORMA,España,M,VET-A,utmb,2017
704,39:40:04,20:38:10,Pierre MESLET,PROFEET,Francia,M,SENIOR,utmb,2017
705,39:40:34,20:38:40,Jorge IZCUE JIMENEZ,A.D. MONTANA PEGASO,España,M,SENIOR,utmb,2017
706,39:40:38,20:38:44,Fernando CALDERON DE LA BARCA,AD GRUPO MONTANA PEGASO,España,M,SENIOR,utmb,2017
707,39:40:52,20:38:58,Brandon WEBB,LINGFIELD RUNNING CLUB,Reino Unido,M,VET-A,utmb,2017
708,39:40:53,20:38:59,Martin THOMERSON,WARRINGTON RUNNING CLUB,Reino Unido,M,VET-A,utmb,2017
709,39:41:06,20:39:12,David GUARDE PASCUAL,SALAMANCA RAIDS&TRAIL,España,M,SENIOR,utmb,2017
710,39:41:19,20:39:25,Richard BANNISTER,STONEHAVEN ,Georgia,M,SENIOR,utmb,2017
711,39:42:04,20:40:10,Vincent GAUDET,NONE,Francia,M,SENIOR,utmb,2017
712,39:43:13,20:41:19,Tomás ANIORTE ESCLAPEZ,LA VARA TRAIL,España,M,SENIOR,utmb,2017
713,39:43:24,20:41:30,Seth FRIEDLY,NONE,Estados Unidos,M,SENIOR,utmb,2017
714,39:43:47,20:41:53,Andrew HANNAH,NONE,Reino Unido,M,VET-A,utmb,2017
715,39:44:27,20:42:33,Benoît CARLIN,USC NOUVION SUR MEUSE,Francia,M,VET-A,utmb,2017
716,39:44:27,20:42:33,José ALEXANDRE,USC NOUVION SUR MEUSE,Francia,M,VET-B,utmb,2017
717,39:44:57,20:43:03,Matthias FRANCOIS,NONE,Francia,M,VET-A,utmb,2017
718,39:45:39,20:43:45,Andrea CHIAPPIN,SUMMANO COBRAS,Italia,M,SENIOR,utmb,2017
719,39:45:43,20:43:49,Jérôme CHAUVIN,NONE,Francia,M,VET-A,utmb,2017
720,39:46:10,20:44:16,Masaki KAJI,KAMIARI TRAILRUN CREW,Japón,M,SENIOR,utmb,2017
721,39:46:32,20:44:38,Pierluigi LOVERA,A.S.D. PODISTICA VALLE VARAITA,Italia,M,VET-B,utmb,2017
722,39:46:35,20:44:41,Guillaume CRESPEL,BRUNO BRUNOD RACING TEAM,Francia,M,SENIOR,utmb,2017
723,39:46:35,20:44:41,Romain POTIER,BRUNO BRUNOD RACING TEAM,Francia,M,SENIOR,utmb,2017
724,39:46:57,20:45:03,Søren LUND,NONE,Dinamarca,M,SENIOR,utmb,2017
725,39:47:18,20:45:24,Yann DOFFIN,PIERREVAL,Francia,M,VET-A,utmb,2017
726,39:47:33,20:45:39,Marco DI TRANA,C.A. DIANIUM TURURAC,Italia,M,VET-A,utmb,2017
727,39:47:34,20:45:40,Ricard PEREZ MINANA,CA DIANIUM-TURURAC SPORT,España,M,VET-A,utmb,2017
728,39:47:46,20:45:52,Nikola NIKOLOV,R&F - RUN & FUN,Bulgaria,M,VET-A,utmb,2017
729,39:48:22,20:46:28,Alex SUKIA GARMENDIA,GAILURRERANTZ,España,M,SENIOR,utmb,2017
730,39:48:22,20:46:28,Miquel TORTOSA GARCIA,TORTUGA ALGEMESI,España,M,VET-B,utmb,2017
731,39:48:23,20:46:29,Geoff EVISON,NRG,Australia,M,VET-B,utmb,2017
732,39:48:40,20:46:46,Maria CARRERES TORTOSA ANA,CLUB CICLISTA GUERRER DE MOIXENT,España,F,VET-A,utmb,2017
733,39:48:43,20:46:49,Ramon TORRO CARCELES,CLUB CICLISTA GUERRER DE MOIXENT,España,M,VET-A,utmb,2017
734,39:50:06,20:48:12,Dídac PARRADO VALIENTE,NONE,España,M,SENIOR,utmb,2017
735,39:50:11,20:48:17,Andrea VANDELLI,NONE,Italia,M,VET-A,utmb,2017
736,39:50:19,20:48:25,Stéphane BERNARD,NONE,Francia,M,SENIOR,utmb,2017
737,39:50:36,20:48:42,Adrien PAUL,NONE,Francia,M,VET-A,utmb,2017
738,39:52:20,20:50:26,Geoff PARTRIDGE,BRISTOL & WEST AC,Reino Unido,M,VET-A,utmb,2017
739,39:52:46,20:50:52,Bogdan WĘGIEL,MCD,Polonia,M,VET-A,utmb,2017
740,39:54:45,20:52:51,Régis ADAM,NONE,Francia,M,SENIOR,utmb,2017
741,39:54:50,20:52:56,Jerome WALTER,ASC EUROCLEAR,Francia,M,SENIOR,utmb,2017
742,39:54:58,20:53:04,Chantal LEROYER,LAVAUR ATHLETISME,Francia,F,VET-B,utmb,2017
743,39:55:26,20:53:32,Frederic MITTAINE,NONE,Francia,M,VET-B,utmb,2017
744,39:55:57,20:54:03,Mamerto GAMBOA,BICHOS RUNNERS,España,M,VET-A,utmb,2017
745,39:56:06,20:54:12,John BALL,NONE,Reino Unido,M,VET-B,utmb,2017
746,39:56:11,20:54:17,Jaka ENIKO,ENJAKA,Eslovenia,M,SENIOR,utmb,2017
747,39:56:24,20:54:30,Brian HUTCHINSON G,UCD ROOM 22 RUNNERS,Irlanda,M,VET-B,utmb,2017
748,39:57:03,20:55:09,Sébastien HERRMANN,NONE,Francia,M,VET-A,utmb,2017
749,39:59:42,20:57:48,Aurelien DURET,CREWSTACH,Francia,M,SENIOR,utmb,2017
750,39:59:45,20:57:51,Andrew SLATTERY,KESWICK AC,Reino Unido,M,VET-B,utmb,2017
751,39:59:46,20:57:52,Ioannis GEORGIOU,NONE,Grecia,M,VET-B,utmb,2017
752,40:00:05,20:58:11,Jose LARRANAGA JUAN,ALQUIMISTAS RUNNING TEAM,Argentina,M,VET-A,utmb,2017
753,40:00:24,20:58:30,Elodie TERCIER,RUNNING PLANET GENEVE,Suiza,F,SENIOR,utmb,2017
754,40:00:45,20:58:51,Yann GRIFFON,CROSSCALL,Francia,M,SENIOR,utmb,2017
755,40:01:05,20:59:11,Eric MOREL,NONE,Francia,M,VET-A,utmb,2017
756,40:02:24,21:00:30,Javier CALLEJA,MENDIZALE TXURI-URDIN,España,M,SENIOR,utmb,2017
757,40:04:06,21:02:12,Andrzej BARANOWSKI,TRIWAWA,Polonia,M,SENIOR,utmb,2017
758,40:04:49,21:02:55,Maciej KOSZAREK,NONE,Polonia,M,VET-B,utmb,2017
759,40:08:46,21:06:52,Maxime DUPUIS,LES PTITS MOTEURS,Francia,M,SENIOR,utmb,2017
760,40:08:47,21:06:53,Jean SIFFRINE,NONE,Francia,M,VET-A,utmb,2017
761,40:08:54,21:07:00,Pablo BLANCO,FOOTING CLUB,Francia,M,VET-A,utmb,2017
762,40:09:13,21:07:19,Edouard AUCLAIRE,NONE,Francia,M,SENIOR,utmb,2017
763,40:09:16,21:07:22,Francisco ZACARES VILA JOSE,COLLA EL PAROTET,España,M,VET-A,utmb,2017
764,40:09:19,21:07:25,Paco NADAL GOMEZ,COLLA EL PAROTET,España,M,VET-A,utmb,2017
765,40:11:09,21:09:15,Philippe SCHRAUB,CORSICA RUN XTREM,Francia,M,VET-A,utmb,2017
766,40:11:11,21:09:17,Andrew VAN RENSBURG,FAKU CHIEFS,Sudáfrica,M,SENIOR,utmb,2017
767,40:11:28,21:09:34,Rory MITCHELL,HONG KONG TRAIL RUNNERS,Reino Unido,M,SENIOR,utmb,2017
768,40:11:37,21:09:43,Cyrille LE PAGE,NONE,Francia,M,SENIOR,utmb,2017
769,40:13:27,21:11:33,Marzena WYSTRYCHOWSKA,BFAGENCJA.PL,Polonia,F,VET-A,utmb,2017
770,40:13:50,21:11:56,Grzegorz MAJ,NONE,Polonia,M,VET-B,utmb,2017
771,40:14:17,21:12:23,Norbert DUPON,CLIPS - PPU,Francia,M,VET-A,utmb,2017
772,40:14:20,21:12:26,Stéphane BOUDIN,SEZANNE ATHLE,Francia,M,VET-A,utmb,2017
773,40:14:51,21:12:57,Mart EINASTO,TUASK,Estonia,M,VET-A,utmb,2017
774,40:14:54,21:13:00,Wayne DOVE,NONE,Reino Unido,M,VET-A,utmb,2017
775,40:16:43,21:14:49,Graham COLMER,NONE,Irlanda,M,SENIOR,utmb,2017
