posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
517,38:10:11,17:51:04,Laurentiu GEORGESCU,NONE,Rumania,M,SENIOR,utmb,2019
518,38:10:14,17:51:07,Ludovic GRANDCLEMENT,TRIATHLON BASSIN BELLEGARDIEN,Francia,M,VET-A,utmb,2019
519,38:12:06,17:52:59,Oben BALCE ANDIM,NONE,Turquía,M,VET-B,utmb,2019
520,38:13:15,17:54:08,Luis MINTXERO CHAPARRO,ERLAITZ MENDI ELKARTEA,España,M,VET-A,utmb,2019
521,38:14:46,17:55:39,Abrahan VILLANUEVA,SMART RUNNERS ,Colombia,M,SENIOR,utmb,2019
522,38:14:47,17:55:40,Andres ARIAS CAMARGO,NONE,Colombia,M,SENIOR,utmb,2019
523,38:14:50,17:55:43,Ionel RAPOTAN,NONE,Rumania,M,VET-A,utmb,2019
524,38:14:54,17:55:47,Nathan CARR,NONE,Canadá,M,VET-A,utmb,2019
525,38:15:12,17:56:05,Alhassane MAHAMADOU,DESESPERAID TEAM,Francia,M,SENIOR,utmb,2019
526,38:15:43,17:56:36,Anthony CHAVEZ,NONE,Estados Unidos,M,VET-A,utmb,2019
527,38:16:06,17:56:59,David LEBRAY,NONE,Francia,M,VET-A,utmb,2019
528,38:17:06,17:57:59,Shaun DAYLOR,NONE,Estados Unidos,M,VET-A,utmb,2019
529,38:17:38,17:58:31,Janne AHO,NONE,Suecia,M,SENIOR,utmb,2019
530,38:17:39,17:58:32,Joseph D'ALESSIO,NONE,Estados Unidos,M,VET-A,utmb,2019
531,38:17:43,17:58:36,Valmir DIAS LANA JR,REVISTA TRAIL RUNNING,Brasil,M,SENIOR,utmb,2019
532,38:17:59,17:58:52,Roi NAUDE LE,NONE,Sudáfrica,M,SENIOR,utmb,2019
533,38:18:38,17:59:31,Sébastien VELLY,FC LAON NATATION,Francia,M,VET-A,utmb,2019
534,38:18:49,17:59:42,Stephen SCOBIE,PETTS WOOD RUNNERS,Reino Unido,M,VET-B,utmb,2019
535,38:19:27,18:00:20,Martin URBANIK,STEFANIKTRAIL.SK,Eslovaquia,M,VET-A,utmb,2019
536,38:19:36,18:00:29,Philippe NOBLET,NONE,Francia,M,VET-A,utmb,2019
537,38:20:36,18:01:29,Pierre KULYK,NONE,Francia,M,SENIOR,utmb,2019
538,38:22:04,18:02:57,Sergio SEGURA SISTAC,PENA GUARA,España,M,VET-A,utmb,2019
539,38:22:34,18:03:27,Anton DAXL,NONE,Austria,M,VET-A,utmb,2019
540,38:22:51,18:03:44,Norberto BERTOTTI,SPORTLER TEAM,Italia,M,VET-A,utmb,2019
541,38:23:18,18:04:11,Pierre PICARD,NONE,Francia,M,VET-A,utmb,2019
542,38:23:32,18:04:25,Julian SANSO ROSSELLO,C.E.MALALTS DE TURMELL,España,M,VET-A,utmb,2019
543,38:24:00,18:04:53,Ligia SILVEIRA DE ALMEIDA,JVM TRAIL RUN,Brasil,F,SENIOR,utmb,2019
544,38:25:38,18:06:31,Grégory OCAMPO,LES 3 PETITS CHATS,Francia,M,SENIOR,utmb,2019
545,38:27:20,18:08:13,Jean RICCI,JMR38-L'ENVOL,Francia,M,VET-B,utmb,2019
546,38:27:37,18:08:30,David CZUPRYNA,NONE,Bélgica,M,VET-A,utmb,2019
547,38:27:39,18:08:32,Dominik AICHINGER,ARCHITECT,Austria,M,VET-B,utmb,2019
548,38:28:38,18:09:31,Damien JURADO,CORBAS RUNNING,Francia,M,VET-A,utmb,2019
549,38:29:10,18:10:03,Jean GONZALEZ,GINESTAS X TRAIL,Francia,M,VET-B,utmb,2019
550,38:29:59,18:10:52,Ronnel VALERO,TEAM ALL WALKS OF LIFE | TEAM BANDITS,Filipinas,M,SENIOR,utmb,2019
551,38:30:13,18:11:06,Jerome BERRY,NONE,Francia,M,VET-A,utmb,2019
552,38:30:50,18:11:43,Sebastien CELERIER,POM'SY,Francia,M,SENIOR,utmb,2019
553,38:30:59,18:11:52,Konrad ZASŁONKA,NONE,Polonia,M,SENIOR,utmb,2019
554,38:31:04,18:11:57,Allegret,NONE,Francia,M,VET-A,utmb,2019
555,38:32:18,18:13:11,Alessandro GIACOMINI,NONE,Italia,M,SENIOR,utmb,2019
556,38:33:00,18:13:53,Ho CHOW MING,NONE,Hong Kong,M,SENIOR,utmb,2019
557,38:33:27,18:14:20,Ludovic CAMUS,NONE,Francia,M,VET-A,utmb,2019
558,38:33:45,18:14:38,Kazuhisa SHIMBO,TEAM INOV-8 5TH,Japón,M,VET-A,utmb,2019
559,38:34:23,18:15:16,Eloy QUINTANA MACHO,IMPRIMETELO,España,M,VET-A,utmb,2019
560,38:34:37,18:15:30,Laurent WAGENHEIM,CASTRIES RUNNING CLUB,Francia,M,SENIOR,utmb,2019
561,38:35:42,18:16:35,John MOFFAT,HIGHLAND HILL RUNNERS,Reino Unido,M,VET-B,utmb,2019
562,38:37:58,18:18:51,Anthony ROBERT,NONE,Francia,M,SENIOR,utmb,2019
563,38:38:54,18:19:47,Xavier DUCHEZEAU,ASC TOURNAN,Francia,M,VET-A,utmb,2019
564,38:39:58,18:20:51,Sebastien ERVINCK,NONE,Francia,M,SENIOR,utmb,2019
565,38:40:15,18:21:08,Michał BURMAN,KB GEPARD,Polonia,M,VET-A,utmb,2019
566,38:40:54,18:21:47,Mathieu COUSINIE,ATHLE 632 TOURNEFEUILLE,Francia,M,SENIOR,utmb,2019
567,38:41:13,18:22:06,Diego AGUILAR BRAVO JUAN,RUNNERS TEAM MELILLA,España,M,SENIOR,utmb,2019
568,38:42:26,18:23:19,Yvon MARTY,TCAP,Francia,M,VET-A,utmb,2019
569,38:43:59,18:24:52,Denis CAMPIGNA,CEVEN'TRAIL LE VIGAN,Francia,M,VET-B,utmb,2019
570,38:44:15,18:25:08,Martin HANUS,NONE,República Checa,M,SENIOR,utmb,2019
571,38:44:44,18:25:37,Pascal HIRTZ,NONE,Francia,M,VET-B,utmb,2019
572,38:46:07,18:27:00,Angel HIGUERAS GONZALEZ,NONE,España,M,VET-A,utmb,2019
573,38:46:17,18:27:10,Christophe COUTURIER,AMITIE NATURE MONTLUCON,Francia,M,VET-A,utmb,2019
574,38:46:19,18:27:12,Stacie RIDDLE,NONE,Estados Unidos,F,VET-A,utmb,2019
575,38:50:23,18:31:16,Derek FISH,CARNEGIE HARRIERS,Reino Unido,M,VET-A,utmb,2019
576,38:51:04,18:31:57,Sebastien HARRANG,NONE,Francia,M,SENIOR,utmb,2019
577,38:52:09,18:33:02,Nicolas GROSMAIRE,NONE,Francia,M,SENIOR,utmb,2019
578,38:52:29,18:33:22,Dominique RIBEIRO,TRIATLHETE ATTITUDE VINCENNES,Francia,M,VET-A,utmb,2019
579,38:52:54,18:33:47,Laurent CHASSIN,NONE,Francia,M,VET-A,utmb,2019
580,38:53:18,18:34:11,Sylvain DALMASSO,OFF TRAIL 06,Francia,M,SENIOR,utmb,2019
581,38:53:34,18:34:27,David CALERO MUÑOZ,GRUP MUNTANYA MONOVER,España,M,VET-A,utmb,2019
582,38:54:26,18:35:19,Ben JACKSON,NONE,Estados Unidos,M,SENIOR,utmb,2019
583,38:54:33,18:35:26,Ismail ALMETWALLY,NONE,Egipto,M,SENIOR,utmb,2019
584,38:55:26,18:36:19,Antonio MACCHIA MARCO,BASE RUNNING,Italia,M,VET-A,utmb,2019
585,38:56:09,18:37:02,Ruben VLAANDER,NONE,Países Bajos,M,SENIOR,utmb,2019
586,38:57:05,18:37:58,Tom REYNOLDS,NONE,Irlanda,M,VET-A,utmb,2019
587,38:57:27,18:38:20,Tomohiko TAKAHASHI,NONE,Japón,M,VET-A,utmb,2019
588,38:58:26,18:39:19,Ben ROWLINSON,NONE,Australia,M,SENIOR,utmb,2019
589,38:58:45,18:39:38,Stephan PERRON,VO2 TRAIL,Canadá,M,VET-B,utmb,2019
590,38:58:47,18:39:40,Christophe DUPUY,NONE,Francia,M,VET-A,utmb,2019
591,38:59:10,18:40:03,Carlos RAMOS QUINTANA JUAN,ARISTA,España,M,VET-B,utmb,2019
592,38:59:54,18:40:47,Wang WANG EDWARD,BEST OF SAN DIEGO 100 MILER,Estados Unidos,M,VET-B,utmb,2019
593,38:59:59,18:40:52,Julien ALLARD,NONE,Francia,M,SENIOR,utmb,2019
594,39:00:19,18:41:12,Dale PERINI,CLAPHAM CHASERS,Australia,M,SENIOR,utmb,2019
595,39:00:48,18:41:41,Javier FERNANDEZ BEDMAR FRANCISCO,NONE,España,M,VET-A,utmb,2019
596,39:00:52,18:41:45,Guillaume FLORIS,NONE,Francia,M,VET-A,utmb,2019
597,39:01:47,18:42:40,Brian PICKETT,NONE,Estados Unidos,M,VET-A,utmb,2019
598,39:03:28,18:44:21,Dario BELARDE LEONARDO,GUSTATRAIL,Argentina,M,VET-A,utmb,2019
599,39:04:28,18:45:21,Jose VALERO DE LOS REYES PEDRO,CLUB FRONTER TRAIL,España,M,VET-A,utmb,2019
600,39:04:52,18:45:45,Guillaume DUCLOS,NONE,Francia,M,SENIOR,utmb,2019
601,39:05:20,18:46:13,Tomás ANIORTE ESCLAPEZ,LA VARA TRAIL,España,M,SENIOR,utmb,2019
602,39:06:44,18:47:37,Steve LEBLANC,PRO-FORMA,Canadá,M,VET-A,utmb,2019
603,39:07:15,18:48:08,Fabrice CAILLE,LES TROTTEURS DU PINAIL,Francia,M,VET-A,utmb,2019
604,39:11:31,18:52:24,Antonio MORALES DEL PUERTO,CLUB TRAIL PIRATA JEREZ,España,M,VET-A,utmb,2019
605,39:13:12,18:54:05,Aurelien BORNE,NONE,Francia,M,SENIOR,utmb,2019
606,39:14:22,18:55:15,Olivier DUSFOUR,NONE,Francia,M,VET-A,utmb,2019
607,39:15:24,18:56:17,Carlos YÁNEZ BEAS,YANEZ RUNNERS,España,M,VET-A,utmb,2019
608,39:16:08,18:57:01,Cheng CHEN,COLUMBIA,China,F,SENIOR,utmb,2019
609,39:18:10,18:59:03,Tristan LEVY,NONE,Francia,M,VET-A,utmb,2019
610,39:19:17,19:00:10,Simon MICHELLIER,NONE,Francia,M,SENIOR,utmb,2019
611,39:19:37,19:00:30,Stephane BENTEJAC,ASPTT,Francia,M,VET-B,utmb,2019
612,39:19:49,19:00:42,Paulo OSÓRIO,OCS PROAVENTURAS,Portugal,M,VET-B,utmb,2019
613,39:20:26,19:01:19,Jean GUILHEM,CHAMONIX MONT BLANC MARATHON,Francia,M,VET-C,utmb,2019
614,39:20:48,19:01:41,Vera PONOMAREVA,COLUMBIA RUSSIA,Rusia,F,VET-A,utmb,2019
615,39:21:06,19:01:59,Crispín MARTÍNEZ,CASTILLO ATHLETIC GROUP,España,M,SENIOR,utmb,2019
616,39:21:24,19:02:17,Jozef ZAMORA,ARBE TEAM,Eslovaquia,M,VET-A,utmb,2019
617,39:21:25,19:02:18,Linju XU,COLUMBIA,China,F,SENIOR,utmb,2019
618,39:22:07,19:03:00,Stephane FAVRE,LE FION ON COURSE,Francia,M,VET-A,utmb,2019
619,39:22:27,19:03:20,Catherine TOSI,NONE,Francia,F,VET-A,utmb,2019
620,39:24:33,19:05:26,Marcin JAMROŻY,MAGNETI MARELLI POLAND SOSNOWIEC,Polonia,M,SENIOR,utmb,2019
621,39:25:10,19:06:03,Mikołaj WOJNA,MALIGNA,Polonia,M,SENIOR,utmb,2019
622,39:25:55,19:06:48,Nicolas KONG,NONE,Francia,M,SENIOR,utmb,2019
623,39:26:47,19:07:40,Toby DE BELDER,DULWICH RUNNERS,Reino Unido,M,VET-A,utmb,2019
624,39:26:53,19:07:46,Alexis GUERARD,TOS TRIATHLON,Francia,M,SENIOR,utmb,2019
625,39:26:54,19:07:47,Mathieu CAILLIEZ,NONE,Francia,M,VET-A,utmb,2019
626,39:27:02,19:07:55,David LEIVA ROLDÁN,GARRAF RUNNERS,España,M,VET-A,utmb,2019
627,39:30:01,19:10:54,Ping WU,上海交大安泰户外跑者俱乐部,China,M,SENIOR,utmb,2019
628,39:32:26,19:13:19,Philippe KIRN,NONE,Francia,M,VET-A,utmb,2019
629,39:33:31,19:14:24,Florent RABIN,AIX ATHLE PROVENCE,Francia,M,SENIOR,utmb,2019
630,39:34:00,19:14:53,Louis GRAS,NONE,Francia,M,SENIOR,utmb,2019
631,39:34:51,19:15:44,Alberto ZANIN,GRUPPO SPORTIVO MERCURYUS,Italia,M,VET-A,utmb,2019
632,39:35:49,19:16:42,Matthias FRANCOIS,NONE,Francia,M,VET-A,utmb,2019
633,39:36:36,19:17:29,Jean DUPAQUIER,NONE,Francia,M,VET-B,utmb,2019
634,39:36:44,19:17:37,Frederic MITTAINE,NONE,Francia,M,VET-B,utmb,2019
635,39:38:41,19:19:34,Jing ZHAO,VIBRAM,China,F,SENIOR,utmb,2019
636,39:40:06,19:20:59,Jacky PUECH,TOAC ATLETISME,Francia,M,VET-B,utmb,2019
637,39:40:07,19:21:00,Robert ANDRE,AIRBUS RUNNING,Bélgica,M,VET-B,utmb,2019
638,39:40:11,19:21:04,Qiang FU,COLUMBIA,China,M,VET-A,utmb,2019
639,39:42:00,19:22:53,Leonardo MAIA,MINHO AVENTURA,Portugal,M,SENIOR,utmb,2019
640,39:43:09,19:24:02,Jean TRAVERS,KIKOUROU,Francia,M,VET-A,utmb,2019
641,39:43:47,19:24:40,Xiaowu CHEN,RUNNING PANDA,Francia,M,VET-A,utmb,2019
642,39:44:13,19:25:06,Edgars KOKOREVICS,VSK BURKANCIEMS&CO,Letonia,M,SENIOR,utmb,2019
643,39:44:48,19:25:41,Tiejun LI,COLUMBIA,China,M,VET-A,utmb,2019
644,39:44:51,19:25:44,Claire BANNWARTH,LAPIN DUDURACELL,Francia,F,SENIOR,utmb,2019
645,39:45:07,19:26:00,Bigotto,NONE,Francia,M,SENIOR,utmb,2019
646,39:45:24,19:26:17,Andrew SLATER,NONE,Reino Unido,M,VET-A,utmb,2019
647,39:47:32,19:28:25,Kiu LEUNG HONG,THE NORTH FACE HK,Hong Kong,F,SENIOR,utmb,2019
648,39:48:18,19:29:11,Nicolas BRENAC,TEAM FONTAIN FRANCHE COMTÉ,Francia,M,VET-A,utmb,2019
649,39:48:55,19:29:48,Nick VAN PRAAG,FUL-ON TRI,Bélgica,M,SENIOR,utmb,2019
650,39:49:09,19:30:02,Ming ZHANG,NONE,China,M,SENIOR,utmb,2019
651,39:49:40,19:30:33,Benedict CELESTIN DEVENDRA,ASC BNP PARIBAS PARIS,Francia,M,SENIOR,utmb,2019
652,39:49:40,19:30:33,Lionel DELAHOUSSE,ASC BNP PARIBAS PARIS,Francia,M,VET-A,utmb,2019
653,39:50:48,19:31:41,Matthew SALISBURY,SERPENTINE RC,Reino Unido,M,SENIOR,utmb,2019
654,39:50:51,19:31:44,Michael PEIRSON,NONE,Reino Unido,M,SENIOR,utmb,2019
655,39:51:14,19:32:07,Gary FONG SHING HEI,CRAZY MONKEY X TPH,Reino Unido,M,SENIOR,utmb,2019
656,39:51:17,19:32:10,Marco FRONTINI,RONDA GHIBELLINA ASD,Italia,M,VET-A,utmb,2019
657,39:51:44,19:32:37,Ni CHENGGANG,LEI ULTRA TRAIL,China,M,VET-A,utmb,2019
658,39:53:01,19:33:54,Pang TSOI WAN,NONE,Hong Kong,M,VET-A,utmb,2019
659,39:54:51,19:35:44,Jörg GEILING,PLAISIR AC,Alemania,M,VET-B,utmb,2019
660,39:55:56,19:36:49,Frederic BELLON,DENTS-DU-MIDI,Suiza,M,VET-A,utmb,2019
661,39:57:08,19:38:01,Eric BOUILLOT,NONE,Francia,M,VET-B,utmb,2019
662,39:58:16,19:39:09,Romain GOUTAGNY,NONE,Francia,M,SENIOR,utmb,2019
663,39:58:26,19:39:19,Wah LAM YAT,NONE,Hong Kong,M,VET-A,utmb,2019
664,39:59:32,19:40:25,Alain VERGUET,TRAILEUR SEPT-MONTS,Francia,M,VET-C,utmb,2019
665,40:01:20,19:42:13,Patrick BAUDAIN,CAP GARONNE,Francia,M,VET-B,utmb,2019
666,40:02:23,19:43:16,Stefano FERRARI,NONE,Italia,M,VET-A,utmb,2019
667,40:03:19,19:44:12,Kimmo KARPPINEN,ENDURANCE ULTRARUNNING TEAM FINLAND,Finlandia,M,VET-A,utmb,2019
668,40:04:40,19:45:33,Rino FORZA MAURIZIO,RIN TEEN TEAM,Italia,M,VET-A,utmb,2019
669,40:05:30,19:46:23,Mathieu ANTHOINE,LATRAILBU 74,Francia,M,SENIOR,utmb,2019
670,40:05:55,19:46:48,Michael SCHIFFER,HARTFUSSLERTRAIL E.V.,Alemania,M,VET-A,utmb,2019
671,40:07:09,19:48:02,Jonathan PELLERIN,NONE,Canadá,M,SENIOR,utmb,2019
672,40:09:09,19:50:02,Sébastien DUBOIS,NONE,Francia,M,SENIOR,utmb,2019
673,40:12:12,19:53:05,James BLEDSOE,NONE,Estados Unidos,M,VET-A,utmb,2019
674,40:12:32,19:53:25,Lachlan LAMONT,NONE,Reino Unido,M,VET-A,utmb,2019
675,40:12:33,19:53:26,Bernard HOARAU JEAN,NONE,Francia,M,VET-A,utmb,2019
676,40:13:31,19:54:24,Andrew SMITH,NONE,Reino Unido,M,VET-A,utmb,2019
677,40:15:30,19:56:23,Philippe CHODKIEWIEZ,NONE,Francia,M,VET-B,utmb,2019
678,40:17:40,19:58:33,Loic FOUQUET,ATHLETIC BRUNOY CLUB ,Francia,M,VET-A,utmb,2019
679,40:17:40,19:58:33,Pascal BIAU,S,Francia,M,VET-A,utmb,2019
680,40:18:40,19:59:33,Stéphane CAUSSE,NONE,Francia,M,VET-B,utmb,2019
681,40:19:20,20:00:13,Iader GENTILINI,LEOPODISTICA,Italia,M,VET-A,utmb,2019
682,40:20:53,20:01:46,Thibaut KRIEGER,NONE,Francia,M,VET-A,utmb,2019
683,40:20:54,20:01:47,Xianfeng YE,NONE,China,M,VET-A,utmb,2019
684,40:22:20,20:03:13,Natasa ROGIC,SRK ALBA,Croacia,F,VET-A,utmb,2019
685,40:22:32,20:03:25,James ALLEN,LYMM RUNNERS,Reino Unido,M,VET-B,utmb,2019
686,40:23:26,20:04:19,Kazushige ANDO,TEAM KESHIKASU,Japón,M,VET-B,utmb,2019
687,40:23:41,20:04:34,Andrew BEATTIE,DUMFRIES HARRIERS,Reino Unido,M,VET-A,utmb,2019
688,40:24:02,20:04:55,Didier TROUVEL,NONE,Francia,M,VET-A,utmb,2019
689,40:24:22,20:05:15,Andres VALVERDE MACIAS,RUNNINGWAY TRAIL,España,M,VET-A,utmb,2019
690,40:24:58,20:05:51,Simon GRÄSBERG,ESKILSTUNA TRAILKLUBB,Suecia,M,SENIOR,utmb,2019
691,40:24:59,20:05:52,Patrik LINDBLOM,ESKILSTUNA TRAILKLUBB,Suecia,M,VET-B,utmb,2019
692,40:26:49,20:07:42,Simone PRIOLO,A.S.D. TEAM KM SPORT,Italia,M,VET-A,utmb,2019
693,40:26:52,20:07:45,Nicola DALLA COSTA,VERONA TRAIL RUNNERS,Italia,M,SENIOR,utmb,2019
694,40:27:20,20:08:13,Johann CHOPLIN,NÉANT,Francia,M,VET-A,utmb,2019
695,40:27:20,20:08:13,Mark DOMANSKI,VIRGINIA HAPPY TRAILS RUNNING CLUB,Estados Unidos,M,SENIOR,utmb,2019
696,40:28:46,20:09:39,Jesús VILLANUEVA FRANCISCO,NONE,Argentina,M,VET-B,utmb,2019
697,40:28:53,20:09:46,Youngroc KIM,NONE,Corea del Sur,M,SENIOR,utmb,2019
698,40:30:04,20:10:57,Eric MAINAUD,RMA,Francia,M,VET-A,utmb,2019
699,40:31:29,20:12:22,Antoine BUFFET,VIR'KING RAID,Francia,M,SENIOR,utmb,2019
700,40:31:30,20:12:23,Garel,ASPTT ARGENTAN,Francia,M,VET-A,utmb,2019
701,40:31:46,20:12:39,Petar ANDREEV,NONE,Bulgaria,M,VET-A,utmb,2019
702,40:31:58,20:12:51,Jérôme SOUBIE,NONE,Francia,M,VET-A,utmb,2019
703,40:32:15,20:13:08,Arnaud TIERNY,GRAVITY,Francia,M,VET-A,utmb,2019
704,40:32:19,20:13:12,Silva FERREIRA ORLANDO GABRIEL DA,SABORES DO PACO,Portugal,M,VET-C,utmb,2019
705,40:32:19,20:13:12,Peter BRENNEN,FRONT RANGE CROSS COUNTRY,Estados Unidos,M,SENIOR,utmb,2019
706,40:32:26,20:13:19,Gwenael BRODIN,TRAIL RAID AVENTURE,Francia,M,VET-A,utmb,2019
707,40:32:33,20:13:26,Florian LABRY,UA SOCIETE GENERALE,Francia,M,SENIOR,utmb,2019
708,40:32:49,20:13:42,Johnathan DAMBLON,NONE,Bélgica,M,VET-A,utmb,2019
709,40:32:50,20:13:43,Wendong LI,NONE,China,M,VET-A,utmb,2019
710,40:33:39,20:14:32,Charles WHELAN,NONE,Reino Unido,M,VET-A,utmb,2019
711,40:34:54,20:15:47,Mathieu PLAMONDON,SAC UTO COMP SPORT,Canadá,M,SENIOR,utmb,2019
712,40:35:09,20:16:02,David BERGEYRE,LES TONTONS TRAILEURS,Francia,M,VET-A,utmb,2019
713,40:37:57,20:18:50,Marco MASSOCCHI MAURO,RUNCARD,Italia,M,VET-A,utmb,2019
714,40:37:57,20:18:50,Axel PIOTROWSKI,HAVELBLITZE,Alemania,M,VET-B,utmb,2019
715,40:38:04,20:18:57,Dimitri DONCHE,FAUCIGNY ATHLETIC CLUB,Francia,M,SENIOR,utmb,2019
716,40:38:20,20:19:13,Guillaume GALEA,NONE,Francia,M,SENIOR,utmb,2019
717,40:38:27,20:19:20,Marco PAGLIA,A.S.D. RUNNERS TEAM COLLEFERRO,Italia,M,VET-A,utmb,2019
718,40:38:28,20:19:21,Eugenio CASADIO,LE LINCI BRANCO PODISTICO,Italia,M,SENIOR,utmb,2019
719,40:39:04,20:19:57,Gianluigi MIGNACCO,GLI ORSI A.S.D.,Italia,M,VET-A,utmb,2019
720,40:39:11,20:20:04,Pascal MOLINA,NONE,Suiza,M,SENIOR,utmb,2019
721,40:40:00,20:20:53,Dylan ASSANTE,SPORT CONSULTING,Francia,M,SENIOR,utmb,2019
722,40:40:11,20:21:04,Loic GENIN,S,Francia,M,VET-A,utmb,2019
723,40:40:12,20:21:05,Hsin WU,NONE,Taiwan,M,VET-A,utmb,2019
724,40:40:40,20:21:33,Maxime DUHAMEL,NONE,Francia,M,SENIOR,utmb,2019
725,40:42:10,20:23:03,Marco DRAGHETTI,NONE,Italia,M,VET-A,utmb,2019
726,40:42:59,20:23:52,Marc MASCARIN,NONE,Italia,M,VET-B,utmb,2019
727,40:43:05,20:23:58,Matthew GRIFFITHS,ROYAL WOOTTON BASSETT HOUNDS,Reino Unido,M,VET-A,utmb,2019
728,40:44:38,20:25:31,Lorenzo RIGODANZA,SUMMANO COBRAS,Italia,M,VET-B,utmb,2019
729,40:44:58,20:25:51,Thierry INCERTI,ROC TRAIL ATTITUDE TEAM FOUL&ES AUBAGNE,Francia,M,VET-A,utmb,2019
730,40:45:44,20:26:37,Matt VEENSTRA,VUR,Australia,M,SENIOR,utmb,2019
731,40:45:53,20:26:46,Mikael HEDMAN,NONE,Suecia,M,VET-A,utmb,2019
732,40:45:56,20:26:49,Sébastien HEITZ,UA SOCIETE GENERALE,Francia,M,VET-B,utmb,2019
733,40:45:59,20:26:52,Alexandre BUSCAL,ASL ROBERTSAU,Francia,M,VET-A,utmb,2019
734,40:46:09,20:27:02,Michel LESSARD,TEAM K3BS,Canadá,M,SENIOR,utmb,2019
735,40:46:18,20:27:11,Nicholas FERRARA,DCR,Estados Unidos,M,VET-A,utmb,2019
736,40:46:57,20:27:50,Fabrizio CAPRA,NONE,Italia,M,VET-A,utmb,2019
737,40:47:41,20:28:34,Olivier SAMAIN,TEAM MUD & SNOW ASD,Italia,M,VET-B,utmb,2019
738,40:48:24,20:29:17,Přemysl KOCYAN,NONE,República Checa,M,VET-A,utmb,2019
739,40:50:40,20:31:33,Jeff ALLEN,NONE,Estados Unidos,M,SENIOR,utmb,2019
740,40:50:57,20:31:50,Andreas WENGER,KAMPONG RUNNERS,Suiza,M,VET-A,utmb,2019
741,40:52:00,20:32:53,Luis GUTIERERREZ MAVAREZ NIXON,TEAM ROMPE ASFALTO,Venezuela,M,VET-A,utmb,2019
742,40:52:24,20:33:17,Sylvain CORNIC,NONE,Francia,M,VET-A,utmb,2019
743,40:52:35,20:33:28,Guy NEVERS,NONE,Francia,M,VET-A,utmb,2019
744,40:53:11,20:34:04,David BOUCHER,NONE,Francia,M,VET-A,utmb,2019
745,40:53:11,20:34:04,Rodolphe CAZAVANT,NONE,Francia,M,VET-A,utmb,2019
746,40:53:39,20:34:32,Iborra,MACHACA PIEDRAS,España,M,SENIOR,utmb,2019
747,40:54:44,20:35:37,Kevin HARTMAN,NONE,Canadá,M,VET-A,utmb,2019
748,40:55:11,20:36:04,Marcos VALERA GUERRA,ADN DOS HERMANAS,España,M,VET-A,utmb,2019
749,40:56:23,20:37:16,Emmanuel PLANET,ASPTT COMPIEGNE,Francia,M,VET-A,utmb,2019
750,40:57:29,20:38:22,Piera KOHOUT,NONE,Australia,F,VET-B,utmb,2019
751,40:58:26,20:39:19,Marion BRAUN,SV GERMANIA EICHERSCHEID,Alemania,F,VET-C,utmb,2019
752,40:58:26,20:39:19,Germain CHAPOT,NONE,Francia,M,SENIOR,utmb,2019
753,40:58:32,20:39:25,Craig THORNLEY,NONE,Estados Unidos,M,VET-B,utmb,2019
754,40:59:06,20:39:59,Jakub SZANECKI,ZAPIERDALACZE,Polonia,M,VET-A,utmb,2019
755,40:59:25,20:40:18,Łukasz FLAK,ZAPIERDALACZE,Polonia,M,SENIOR,utmb,2019
756,40:59:31,20:40:24,Piotr PIKUL,NONE,Polonia,M,SENIOR,utmb,2019
757,40:59:55,20:40:48,David CHAMBEFORT,NONE,Francia,M,VET-A,utmb,2019
758,41:01:20,20:42:13,Joaquim FERNANDES,PUPILOS TRAIL TEAM,Portugal,M,VET-B,utmb,2019
759,41:02:24,20:43:17,Guillaume LAMIRAND,TAILLEFER TRAIL TEAM,Francia,M,SENIOR,utmb,2019
760,41:02:25,20:43:18,Romain XUEREF,NONE,Francia,M,SENIOR,utmb,2019
761,41:03:17,20:44:10,Cícero SOUZA,NONE,Brasil,M,VET-A,utmb,2019
762,41:04:10,20:45:03,Jean CHARRE,NONE,Francia,M,VET-C,utmb,2019
763,41:04:47,20:45:40,Tomasz WIKTOROWICZ,NONE,Polonia,M,VET-A,utmb,2019
764,41:07:11,20:48:04,Anthony RENAUT,TRAILER DES ARAVIS,Francia,M,SENIOR,utmb,2019
765,41:07:23,20:48:16,Conrad MOLINA MARC,MGM,Filipinas,M,VET-A,utmb,2019
766,41:08:24,20:49:17,Marc LOPINET,NONE,Francia,M,SENIOR,utmb,2019
767,41:09:34,20:50:27,Jerome LAUNOIS,NONE,Bélgica,M,SENIOR,utmb,2019
768,41:09:39,20:50:32,Tomasz LISIECKI,NONE,Polonia,M,VET-A,utmb,2019
769,41:09:41,20:50:34,Julien DABAN,NONE,Francia,M,SENIOR,utmb,2019
770,41:09:43,20:50:36,Martin ČERNÝ,RUN FOR FUN SK,Eslovaquia,M,VET-A,utmb,2019
771,41:09:55,20:50:48,Philippe LE RUYET,TKB - TRAIL DU KREIZ BREIZH,Francia,M,VET-B,utmb,2019
772,41:10:15,20:51:08,Gaëtan LOUIS,COUREURS D EXTREME,Francia,M,VET-B,utmb,2019
773,41:11:30,20:52:23,Yann GRIFFON,NONE,Francia,M,VET-A,utmb,2019
774,41:12:13,20:53:06,Frédéric PUIG,SCHNEIDER,Francia,M,VET-B,utmb,2019
775,41:13:20,20:54:13,Franco FOGLIATO,NONE,Italia,M,VET-B,utmb,2019
776,41:13:42,20:54:35,Herman VERSCHUREN,NONE,Países Bajos,M,VET-A,utmb,2019
