posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
779,40:18:29,19:34:13,Danny BARIS,NONE,Países Bajos,M,VET-A,utmb,2018
780,40:18:59,19:34:43,Vicente GUERRERO FRESNEDA,COMPLUTUM TRIATLÓN,España,M,VET-A,utmb,2018
781,40:20:09,19:35:53,Mikko LAINE,LUUPIIKKI,Finlandia,M,SENIOR,utmb,2018
782,40:20:10,19:35:54,Ilkka LASSILA,NONE,Finlandia,M,VET-A,utmb,2018
783,40:20:25,19:36:09,Andrew GLAZE,NONE,Estados Unidos,M,VET-A,utmb,2018
784,40:20:33,19:36:17,Diego COLESAN,CRETROI RUNNERS,Italia,M,VET-A,utmb,2018
785,40:20:46,19:36:30,Olivier BUCHIN,BEAUJOLAIS RUNNERS,Francia,M,VET-A,utmb,2018
786,40:21:50,19:37:34,Mathieu MULLER,NONE,Francia,M,SENIOR,utmb,2018
787,40:21:59,19:37:43,Eric TRAVAILLARD,NONE,Francia,M,VET-A,utmb,2018
788,40:22:18,19:38:02,Zhong GUAN,CRAZY碧池,China,M,SENIOR,utmb,2018
789,40:22:58,19:38:42,Ivan BOLJANIC,NONE,Francia,M,SENIOR,utmb,2018
790,40:23:09,19:38:53,Marco PARISE,TEAM ALDO MORO PALUZZA ,Italia,M,VET-A,utmb,2018
791,40:24:37,19:40:21,Dmitry POSTNOV,TRAIL-64,Rusia,M,VET-B,utmb,2018
792,40:24:58,19:40:42,Jacek WILK,NONE,Polonia,M,VET-A,utmb,2018
793,40:25:38,19:41:22,Christian ARACIL SALA LINO,A TO TRAPO,España,M,VET-A,utmb,2018
794,40:26:47,19:42:31,Martin WALKER,NONE,Reino Unido,M,VET-A,utmb,2018
795,40:27:05,19:42:49,Thomas KOVAR,NONE,Suiza,M,VET-A,utmb,2018
796,40:27:21,19:43:05,Jerome FABRON,ASVF,Francia,M,VET-A,utmb,2018
797,40:29:29,19:45:13,Victoria MICHEL,OLI-COACHING ,Francia,F,SENIOR,utmb,2018
798,40:29:58,19:45:42,Richard LATONNELLE,USA CAISSE DES DEPOTS (ANGERS),Francia,M,VET-A,utmb,2018
799,40:30:33,19:46:17,Jordi MUÑIZ MOLINA,BARBACOA SPORT TEAM,España,M,SENIOR,utmb,2018
800,40:30:39,19:46:23,Peter NILSSON,NONE,Suecia,M,VET-B,utmb,2018
801,40:32:10,19:47:54,Nicolas PAUZIE,VERSAILLES TRIATHLON,Francia,M,VET-A,utmb,2018
802,40:32:30,19:48:14,Christophe PLICHARD,AULNOYE AYMERIES,Francia,M,VET-A,utmb,2018
803,40:33:12,19:48:56,Keishi YOKOI,NIGHT RUN AC,Japón,M,VET-B,utmb,2018
804,40:33:21,19:49:05,Lawrence FUNG HIU LAP,NONE,Hong Kong,M,SENIOR,utmb,2018
805,40:34:11,19:49:55,André LE FLOCH,REDERIEN SAINT ANNE D'AURAY,Francia,M,VET-C,utmb,2018
806,40:34:33,19:50:17,Giuseppe VIOTTO,VIGONECHECORRE,Italia,M,VET-B,utmb,2018
807,40:35:27,19:51:11,Frederic LAMY,CAP CONDE,Francia,M,SENIOR,utmb,2018
808,40:35:42,19:51:26,Laurent KINT,NONE,Francia,M,VET-A,utmb,2018
809,40:36:46,19:52:30,Ivan HOLROYD,NONE,Reino Unido,M,VET-A,utmb,2018
810,40:37:21,19:53:05,Gaizka ESTEBANEZ GONZALEZ,NONE,España,M,VET-A,utmb,2018
811,40:37:41,19:53:25,Luigi COLABELLO,G.S. POLIZIA LOCALE VDA,Italia,M,VET-B,utmb,2018
812,40:37:45,19:53:29,Rui LUZ,AMCF-ARRABIDA TRAIL TEAM,Portugal,M,VET-A,utmb,2018
813,40:37:55,19:53:39,Alexandra JOSSERAND,NONE,Francia,F,VET-A,utmb,2018
814,40:38:05,19:53:49,Joel KRONUS,AC CAPELLOIS,Francia,M,VET-B,utmb,2018
815,40:38:32,19:54:16,Jun DENG,NONE,China,M,SENIOR,utmb,2018
816,40:38:33,19:54:17,Yunhui DU,越野连,China,M,SENIOR,utmb,2018
817,40:38:45,19:54:29,Andrés SANJUAN QUILES BENITO,CLUB DE MONTANA CERRO DEL CABALLO,España,M,SENIOR,utmb,2018
818,40:40:51,19:56:35,Guillaume CRUEIZE,NONE,Francia,M,SENIOR,utmb,2018
819,40:41:12,19:56:56,Laurent PONCEAU,NONE,Francia,M,VET-A,utmb,2018
820,40:41:47,19:57:31,Emmanuel NEY,NONE,Francia,M,VET-A,utmb,2018
821,40:43:14,19:58:58,Frederic FUMERY,TEAM RANDO RUNNING BESANCON,Francia,M,VET-A,utmb,2018
822,40:43:18,19:59:02,Raphaël GRENNO,POMPIERS CAROUGE,Suiza,M,VET-A,utmb,2018
823,40:43:56,19:59:40,Markus WINKLMEIER,LAUFSTILANALYSE.DE,Alemania,M,VET-A,utmb,2018
824,40:44:02,19:59:46,Jianguo LIU,NONE,China,M,VET-A,utmb,2018
825,40:44:04,19:59:48,Laurent GIL,CAHORS TRAIL,Francia,M,VET-A,utmb,2018
826,40:44:30,20:00:14,Adam VODNAR,NONE,Rumania,M,VET-A,utmb,2018
827,40:44:38,20:00:22,Ming WEN,BERRY RUNNER,China,M,VET-A,utmb,2018
828,40:44:42,20:00:26,Pascal ANTONUCCI,LA FOULEE MEYNOISE,Francia,M,SENIOR,utmb,2018
829,40:45:54,20:01:38,Alexandre PRIVE,NONE,Francia,M,SENIOR,utmb,2018
830,40:46:28,20:02:12,Piotr KANIA,NONE,Polonia,M,VET-A,utmb,2018
831,40:47:42,20:03:26,Franck DUCERF,NONE,Francia,M,VET-B,utmb,2018
832,40:47:48,20:03:32,Ricardo FIANT ROBERTO,ULTRGYM,Argentina,M,VET-B,utmb,2018
833,40:47:55,20:03:39,Frederic MEUNIER,EA LE CREUSOT,Francia,M,SENIOR,utmb,2018
834,40:47:57,20:03:41,Paolo PROMPICAI,BAUDENASCA,Italia,M,VET-B,utmb,2018
835,40:48:05,20:03:49,Pedro ASSUNÇÃO,PIRILAMPOS TEAM,Portugal,M,VET-A,utmb,2018
836,40:48:11,20:03:55,Rafał GÓRECKI,LKS OLYMP BŁONIE ,Polonia,M,VET-A,utmb,2018
837,40:48:40,20:04:24,Andrzej KIJEK,ABOVE 2000,Polonia,M,SENIOR,utmb,2018
838,40:48:47,20:04:31,Leszek KOPCZYŃSKI,ME MYSELF AND I,Polonia,M,VET-A,utmb,2018
839,40:49:32,20:05:16,Frantisek FAIT,NONE,República Checa,M,VET-B,utmb,2018
840,40:50:35,20:06:19,Jamie GOODHEAD,BURGESS HILL RUNNERS,Australia,M,VET-A,utmb,2018
841,40:50:37,20:06:21,John SKELTON,NONE,Reino Unido,M,VET-B,utmb,2018
842,40:51:11,20:06:55,Niels LUCHTERS,NONE,Países Bajos,M,VET-A,utmb,2018
843,40:51:31,20:07:15,Nicolas HENNEQUIN,NONE,Francia,M,VET-B,utmb,2018
844,40:51:58,20:07:42,Francois CHASSIGNEU,NONE,Francia,M,VET-B,utmb,2018
845,40:52:32,20:08:16,Douglas ADLAM,MYNYDDWYR DE CYMRU,Reino Unido,M,VET-B,utmb,2018
846,40:53:27,20:09:11,Huseyin KOC,MARATHONIST,Costa Rica,M,VET-B,utmb,2018
847,40:53:43,20:09:27,Enric ALTAYO,FINISHER TRAIL TEAM,España,M,VET-A,utmb,2018
848,40:53:47,20:09:31,Jordi BÉJAR JIMÉNEZ,CENTRE EXCURSIONISTA DE CASTELLAR,España,M,VET-B,utmb,2018
849,40:54:31,20:10:15,Wifredo CARRO SUÁREZ,CAFES TOSCAF GMEA,España,M,VET-A,utmb,2018
850,40:57:21,20:13:05,Herve GALLIANO,TCVD,Francia,M,VET-A,utmb,2018
851,40:57:45,20:13:29,Hubert TROCHIMOWICZ,LONGEVITY EXPEDITION,Polonia,M,VET-A,utmb,2018
852,40:57:56,20:13:40,Claire GOYET,NONE,Francia,F,SENIOR,utmb,2018
853,40:58:00,20:13:44,Cyril TOUR,TEAM SAINT-LOUIS,Francia,M,VET-A,utmb,2018
854,40:58:25,20:14:09,Romain GEFFARD,NONE,Francia,M,VET-A,utmb,2018
855,40:59:25,20:15:09,Evgenii STAROV,GREEN TOUR,Rusia,M,VET-A,utmb,2018
856,40:59:35,20:15:19,Andrew NELSON,NONE,Estados Unidos,M,VET-A,utmb,2018
857,40:59:39,20:15:23,Manuel ROVARIS,ADS RUNNER VALCALEPIO,Italia,M,VET-A,utmb,2018
858,40:59:51,20:15:35,Hervé LUTTON,GIEN ATHLE MARATHON,Francia,M,VET-A,utmb,2018
859,41:00:31,20:16:15,Dario SANCHEZ,NONE,Argentina,M,SENIOR,utmb,2018
860,41:01:09,20:16:53,Jean GUÉMAS,NONE,Francia,M,VET-A,utmb,2018
861,41:02:18,20:18:02,Fabio BRUGNARA,LAIVES RUNNERS,Italia,M,VET-A,utmb,2018
862,41:02:28,20:18:12,Genevieve PEDROLETTI,NONE,Francia,F,VET-A,utmb,2018
863,41:02:30,20:18:14,David LEIVA ROLDÁN,GARRAF RUNNERS,España,M,VET-A,utmb,2018
864,41:02:49,20:18:33,Bruno NASONE,NONE,Francia,M,SENIOR,utmb,2018
865,41:04:25,20:20:09,Benoit KRIER,RAIDLIGHT,Bélgica,M,VET-A,utmb,2018
866,41:04:27,20:20:11,Christophe MOLLIERE,NONE,Francia,M,VET-A,utmb,2018
867,41:05:06,20:20:50,Eurico JARDIM,NONE,Portugal,M,SENIOR,utmb,2018
868,41:05:13,20:20:57,Vicente DIAZ DIAZ,PIOPIOTRAILTEAM,España,M,VET-A,utmb,2018
869,41:05:13,20:20:57,David ARENCIBIA VEGA,PIOPIO TRAILTEAM,España,M,SENIOR,utmb,2018
870,41:05:41,20:21:25,Anna MATTSSON,NONE,Suecia,F,SENIOR,utmb,2018
871,41:06:25,20:22:09,Mauricio CARVAJAL LLACA,NONE,Méjico,M,VET-B,utmb,2018
872,41:06:30,20:22:14,Rishman LAURET,DSA,Francia,M,VET-A,utmb,2018
873,41:06:37,20:22:21,Veronica BRAVO,SALOMON JULBO,Chile,F,SENIOR,utmb,2018
874,41:06:53,20:22:37,Juan ANTICH,NONE,España,M,VET-B,utmb,2018
875,41:07:07,20:22:51,Emmanuel DRUART,CERCLE PAUL BERT RENNES,Francia,M,VET-A,utmb,2018
876,41:07:09,20:22:53,Pierre DRUART,NONE,Francia,M,SENIOR,utmb,2018
877,41:08:02,20:23:46,Bruno COLIN,NONE,Francia,M,VET-A,utmb,2018
878,41:08:07,20:23:51,Robert PLANAS,MOUNTAIN RUNNERS BERGUEDA,España,M,VET-A,utmb,2018
879,41:08:09,20:23:53,Adrian CALONGE TORRALBA,EA! TRAIL,España,M,SENIOR,utmb,2018
880,41:08:10,20:23:54,Valerie POULAIN,ATHLETIC PONT REAN,Francia,F,VET-A,utmb,2018
881,41:08:50,20:24:34,Bruno BORDES,NONE,Francia,M,VET-A,utmb,2018
882,41:09:10,20:24:54,Jean DAMIAN,NONE,Francia,M,VET-B,utmb,2018
883,41:09:42,20:25:26,Seiji KAKU,NONE,Japón,M,VET-B,utmb,2018
884,41:10:17,20:26:01,Ludovic HALLO,LEOGNAN ATHLETISME,Francia,M,VET-B,utmb,2018
885,41:10:43,20:26:27,Tao DONG,QUAN^2,China,M,VET-A,utmb,2018
886,41:10:54,20:26:38,Cristian BELOTTI,NONE,Italia,M,SENIOR,utmb,2018
887,41:11:47,20:27:31,Javier ESPINAR GARCIA FRANCISCO,C.D. EURAFRICA CLUB,España,M,VET-A,utmb,2018
888,41:11:48,20:27:32,Jose TORRES LEDESMA,C.D.EURAFRICA CLUB-ELITE RUNNER,España,M,SENIOR,utmb,2018
889,41:11:55,20:27:39,Carlos RODRIGUEZ,NONE,España,M,VET-A,utmb,2018
890,41:12:06,20:27:50,Simon LESTER,NONE,Reino Unido,M,VET-B,utmb,2018
891,41:13:30,20:29:14,Gregory BARBOT,CREWSTACH,Francia,M,SENIOR,utmb,2018
892,41:13:30,20:29:14,Damien BRIOTET,CREWSTACH,Francia,M,SENIOR,utmb,2018
893,41:15:52,20:31:36,Jean PIERRAT,NONE,Francia,M,VET-C,utmb,2018
894,41:16:29,20:32:13,Rafał PIASECKI,UKA WARSZAWA,Polonia,M,SENIOR,utmb,2018
895,41:16:45,20:32:29,Fabrizio CAPRA,NONE,Italia,M,VET-A,utmb,2018
896,41:17:27,20:33:11,Leon IZUZQUIZA,NONE,España,M,SENIOR,utmb,2018
897,41:17:27,20:33:11,Juan URQUIA CARPIO,NONE,España,M,SENIOR,utmb,2018
898,41:17:34,20:33:18,Gilles SILLE,NONE,Francia,M,VET-B,utmb,2018
899,41:18:07,20:33:51,Boris MICHELIN,US TALENCE,Francia,M,VET-A,utmb,2018
900,41:19:39,20:35:23,Ming ZHANG,NONE,China,M,SENIOR,utmb,2018
901,41:20:02,20:35:46,Ruben GARCIA CALDERON,NONE,España,M,SENIOR,utmb,2018
902,41:20:17,20:36:01,Alex GROUX,NONE,Francia,M,VET-A,utmb,2018
903,41:21:38,20:37:22,Gerald TOMADESSO,NONE,Francia,M,VET-A,utmb,2018
904,41:22:38,20:38:22,Alexander GROSSMANN,NONE,Alemania,M,VET-A,utmb,2018
905,41:22:45,20:38:29,Peter JANSSEN,CIKO'66,Países Bajos,M,VET-A,utmb,2018
906,41:23:10,20:38:54,Jürgen STARK,LA SONNEBERG,Alemania,M,SENIOR,utmb,2018
907,41:23:24,20:39:08,Joel GUEDES,NONE,Portugal,M,VET-A,utmb,2018
908,41:23:45,20:39:29,Patrice PUJOL,BIS'TRUCK,Francia,M,VET-A,utmb,2018
909,41:24:45,20:40:29,Sébastien BLANCHARD,ATHLETIC CLUB DU PAYS D'ANCENIS,Francia,M,VET-A,utmb,2018
910,41:24:45,20:40:29,Cyrille MENARD,ACPA,Francia,M,VET-A,utmb,2018
911,41:24:45,20:40:29,Sébastien RIAUDEL,NONE,Francia,M,VET-A,utmb,2018
912,41:24:47,20:40:31,Jonathan SOUDY,ATHLETIC CLUB DU PAYS D ANCENIS,Francia,M,SENIOR,utmb,2018
913,41:25:11,20:40:55,Ken AMARI,BLANKAS,Japón,M,VET-B,utmb,2018
914,41:25:14,20:40:58,Jerome GUHL,NONE,Suiza,M,SENIOR,utmb,2018
915,41:25:36,20:41:20,Gilbert VILLIEN,NONE,Francia,M,VET-B,utmb,2018
916,41:25:44,20:41:28,Benoit DUVERLIE,CAF DSA,Francia,M,VET-B,utmb,2018
917,41:27:58,20:43:42,Zenil VUGRINEC,SRD 315 SJEVEROZAPAD,Croacia,M,VET-A,utmb,2018
918,41:29:06,20:44:50,Tatsuro AOYAMA,NONE,Japón,M,VET-A,utmb,2018
919,41:29:46,20:45:30,Guillaume DAVIN,NONE,Francia,M,VET-B,utmb,2018
920,41:30:03,20:45:47,Paul SPACKMAN,OVERTON HARRIERS,Reino Unido,M,SENIOR,utmb,2018
921,41:30:11,20:45:55,Franck ALLIX,MONTVILLE RUNNING CLUB,Francia,M,VET-A,utmb,2018
922,41:30:23,20:46:07,Thierry MAILLEUX,NONE,Bélgica,M,VET-A,utmb,2018
923,41:30:35,20:46:19,Toni PEREZ,GEMI,España,M,VET-A,utmb,2018
924,41:30:43,20:46:27,Andre ZIMMERMANN,NONE,Alemania,M,VET-A,utmb,2018
925,41:31:07,20:46:51,Chattrachai CHVAJARERNPUN,COLUMBIA THAILAND,Tailandia,M,VET-A,utmb,2018
926,41:31:45,20:47:29,Carlos ANDRÉ,STRENDURE RUNNING TEAM,Portugal,M,VET-A,utmb,2018
927,41:31:48,20:47:32,Iulian BERCO,RUN MOLDOVA,Moldova,M,VET-A,utmb,2018
928,41:33:09,20:48:53,Arkadiusz STAROBRAT,30,Polonia,M,VET-B,utmb,2018
929,41:33:24,20:49:08,Stephen TURNER,CHEDDAR RUNNING CLUB,Reino Unido,M,VET-B,utmb,2018
930,41:34:42,20:50:26,Tobia MENKEN,NONE,Alemania,M,SENIOR,utmb,2018
931,41:36:09,20:51:53,Fernando PINHEIRO MENDES,NONE,Portugal,M,VET-A,utmb,2018
932,41:37:10,20:52:54,Michael HUGHES,NONE,Australia,M,VET-A,utmb,2018
933,41:37:37,20:53:21,Anna CHRZASCIK,PŁOMYK OLKUSZ,Polonia,F,VET-A,utmb,2018
934,41:37:41,20:53:25,Elise LOP,CMBM,Francia,F,VET-A,utmb,2018
935,41:37:54,20:53:38,Maria NAZAROVA,NONE,Rusia,F,SENIOR,utmb,2018
936,41:38:31,20:54:15,Daniel GONZALO CARDELO,TRAIL CER RUBI,España,M,VET-A,utmb,2018
937,41:38:41,20:54:25,François SAINT PIERRE,AC SAINT REMY,Francia,M,VET-A,utmb,2018
938,41:38:43,20:54:27,Nicolas LEPINOY,AC ST REMY,Francia,M,VET-A,utmb,2018
939,41:38:46,20:54:30,Nadjala JOAO,IAZA TRAIL RUNNING TEAM,Brasil,F,SENIOR,utmb,2018
940,41:39:33,20:55:17,Kunihiko KOTANI,MOVE FAST,Japón,M,VET-B,utmb,2018
941,41:39:52,20:55:36,Josep SANGLAS AYATS,CENTRE EXCURSIONISTA SERRAGRENYADA,España,M,VET-C,utmb,2018
942,41:39:55,20:55:39,Adrian CYBRIWSKY,NONE,Estados Unidos,M,VET-A,utmb,2018
943,41:41:53,20:57:37,Christophe FÉLIX,NONE,Bélgica,M,VET-A,utmb,2018
944,41:41:59,20:57:43,Denis DURANTE,NONE,Francia,M,SENIOR,utmb,2018
945,41:43:10,20:58:54,Stella TSUI,NONE,Singapur,F,SENIOR,utmb,2018
946,41:43:24,20:59:08,Filippo PELLICCIOTTA,ASD GRUPPO PODISTICO IL CRAMPO,Italia,M,VET-A,utmb,2018
947,41:43:30,20:59:14,Edward OLCOT,NONE,Reino Unido,M,VET-A,utmb,2018
948,41:43:37,20:59:21,Chuen PANG SIU,NONE,Hong Kong,M,SENIOR,utmb,2018
949,41:43:48,20:59:32,Cyril BRAESCH,COLMAR TRAIL AVENTURES,Francia,M,SENIOR,utmb,2018
950,41:44:06,20:59:50,Pascal ODER,NONE,Francia,M,VET-B,utmb,2018
951,41:44:25,21:00:09,Claire HESLOP,NONE,Canadá,F,SENIOR,utmb,2018
952,41:44:34,21:00:18,Alejandro ROMERO LUZARDO,ARISTA,España,M,VET-A,utmb,2018
953,41:44:40,21:00:24,Cyril SAVIGNARD,NONE,Francia,M,VET-A,utmb,2018
954,41:44:55,21:00:39,Steven LABRANCHE,SHENIPSIT STRIDERS,Estados Unidos,M,VET-A,utmb,2018
955,41:45:23,21:01:07,Jose DOMINGUEZ RUIZ ANTONIO,C.D.LA OTRA VERTIENTE,España,M,VET-A,utmb,2018
956,41:45:37,21:01:21,Mathieu VOINOT,VIAS TRAIL RUNNING,Francia,M,SENIOR,utmb,2018
957,41:45:46,21:01:30,Jacek JACHYMSKI,AKG LODZ,Polonia,M,VET-B,utmb,2018
958,41:46:26,21:02:10,Gudmundur OLAFSSON,HREINDYRAFELAGID,Islandia,M,VET-B,utmb,2018
959,41:48:10,21:03:54,Alessandro URSINO,MONTBLANCTEAM,Italia,M,VET-A,utmb,2018
960,41:48:11,21:03:55,Marco CANEPA,NONE,Italia,M,SENIOR,utmb,2018
961,41:48:12,21:03:56,Pietro LUCCHETTI,MONTBLANC TEAM,Italia,M,VET-A,utmb,2018
962,41:48:17,21:04:01,Claude SEVIN,TEAM GLOBETRAILERS,Francia,M,VET-C,utmb,2018
963,41:48:29,21:04:13,Ambroise PENNA,LES PRINCES EN FOULEES,Francia,M,SENIOR,utmb,2018
964,41:49:07,21:04:51,Pierre POGER,EA ST QUENTIN EN YVELINES,Francia,M,SENIOR,utmb,2018
965,41:49:08,21:04:52,Christine DENIS,TEAM LA TRACE,Suiza,F,VET-A,utmb,2018
966,41:51:08,21:06:52,Daniel LE CARDUNER,TRÉGOR GOËLO ATHLÉTISME,Francia,M,VET-B,utmb,2018
967,41:51:14,21:06:58,Nathalie LONG,NONE,Canadá,F,SENIOR,utmb,2018
968,41:51:15,21:06:59,Severine AUDINET,AIRBUS RUNNING,Francia,F,VET-A,utmb,2018
969,41:51:15,21:06:59,Gilles LAURENS,LES TRAILERS DU PIC,Francia,M,VET-B,utmb,2018
970,41:52:19,21:08:03,Raul RUIZ ZUBELZU,VENTURA SKY,España,M,SENIOR,utmb,2018
971,41:52:50,21:08:34,Daniel CHEVILLON,SL,Francia,M,VET-B,utmb,2018
972,41:53:31,21:09:15,Gonçalo VALENTE,CRP RIBAFRIA,Portugal,M,VET-A,utmb,2018
973,41:54:01,21:09:45,Xavier ESPINAL,CERN RUNNING CLUB,España,M,VET-A,utmb,2018
974,41:54:03,21:09:47,Xiaoyu LI,VIBRAM TRAILRUNNING TEAM,China,M,SENIOR,utmb,2018
975,41:54:04,21:09:48,Liansheng XIE,NONE,China,M,VET-A,utmb,2018
976,41:54:21,21:10:05,Yann GAUTHIER,FC BARBENTANE,Francia,M,SENIOR,utmb,2018
977,41:54:26,21:10:10,Eymeric OLAGNIER,NONE,Francia,M,VET-A,utmb,2018
978,41:54:26,21:10:10,Remy BLOC'H,BREIZH SPORT AVENTURE,Francia,M,VET-B,utmb,2018
979,41:55:46,21:11:30,Palmino MANCINI,PODISTI PER CASO,Italia,M,VET-A,utmb,2018
980,41:55:55,21:11:39,Nicolas L'ABBATE,NONE,Francia,M,SENIOR,utmb,2018
981,41:57:04,21:12:48,Guillem CANYELLES FIGUEROLA,PATXANGUERUS ALFORJA,España,M,SENIOR,utmb,2018
982,41:57:10,21:12:54,Konrad ROZYCKI,BIEGNIJ Z PROSERVICE,Polonia,M,VET-B,utmb,2018
983,41:57:38,21:13:22,Damien CONTAT,GIEN ATHLE MARATHON,Francia,M,VET-A,utmb,2018
984,41:57:42,21:13:26,Jacques CIANELLI JEAN,MIDAS LA GAUDE,Francia,M,VET-A,utmb,2018
985,41:59:12,21:14:56,Nicolas SERRET,ELAN DE CANOHES,Francia,M,VET-A,utmb,2018
986,41:59:54,21:15:38,Simon TOOTELL,NONE,Reino Unido,M,VET-A,utmb,2018
987,42:00:02,21:15:46,Christophe DURAND,CMBM,Francia,M,VET-B,utmb,2018
988,42:00:22,21:16:06,Toru OBATA,NONE,Japón,M,VET-B,utmb,2018
989,42:01:05,21:16:49,Xavier GIRARDOT,CAP ENDURANCE,Francia,M,VET-A,utmb,2018
990,42:01:12,21:16:56,Pengcheng DUAN,NONE,China,M,SENIOR,utmb,2018
991,42:01:17,21:17:01,Marc SIQUES LLAGOSTERA,NONE,España,M,SENIOR,utmb,2018
992,42:01:25,21:17:09,Andrea ZAMBOTTI STEFANO,UISP MILANO,Italia,M,VET-B,utmb,2018
993,42:01:31,21:17:15,Nicolas GROSSI,NONE,Francia,M,SENIOR,utmb,2018
994,42:01:38,21:17:22,Julien AGRET,SMUC ,Francia,M,VET-A,utmb,2018
995,42:01:50,21:17:34,Thomas DANIEL,NONE,Francia,M,SENIOR,utmb,2018
996,42:02:11,21:17:55,Cyril BLANC,MARSEILLE TRAIL CLUB,Francia,M,VET-A,utmb,2018
997,42:02:21,21:18:05,Yu YANG,NONE,China,M,SENIOR,utmb,2018
998,42:03:21,21:19:05,Céline LUCAK,JC EPERNAY CHAMPAGNE,Francia,F,VET-A,utmb,2018
999,42:03:50,21:19:34,Scott,GOSFORTH HARRIERS,Reino Unido,M,VET-A,utmb,2018
1000,42:04:09,21:19:53,Aristotelis DILINTAS,APOLLON,Grecia,M,VET-B,utmb,2018
1001,42:04:52,21:20:36,Vladimir KIBARDIN,NONE,Bélgica,M,VET-A,utmb,2018
1002,42:05:17,21:21:01,Venelina EMILOVA,NONE,Bulgaria,F,SENIOR,utmb,2018
1003,42:05:42,21:21:26,Walter FERRERE,MASC SAINT CYR L'ECOLE,Francia,M,VET-A,utmb,2018
1004,42:05:45,21:21:29,Cyril BESSES,NONE,Francia,M,SENIOR,utmb,2018
1005,42:05:46,21:21:30,Jaume DURAN GALIMANY,ALLIBERAADRENALINA,España,M,VET-A,utmb,2018
1006,42:06:08,21:21:52,Quentin ESQUENET,BOEHRINGER INGELHEIM,Francia,M,SENIOR,utmb,2018
1007,42:07:04,21:22:48,Jarosław BARAN,NONE,Polonia,M,VET-A,utmb,2018
1008,42:07:30,21:23:14,Matteo CASATI,GAP SCANZOROSCIATE,Italia,M,SENIOR,utmb,2018
1009,42:08:28,21:24:12,Gianluca MANCUSI,TERZO TEMPO TRAIL,Italia,M,VET-A,utmb,2018
1010,42:08:54,21:24:38,Chris ROE,NONE,Reino Unido,F,VET-A,utmb,2018
1011,42:08:54,21:24:38,Nicholas AMBATZIS,NONE,Grecia,M,VET-A,utmb,2018
1012,42:10:12,21:25:56,Wasin WONGPORNPAKDEE,NONE,Tailandia,M,VET-A,utmb,2018
1013,42:10:27,21:26:11,Masaaki SATAKE,NONE,Japón,M,VET-A,utmb,2018
1014,42:10:43,21:26:27,Laurent JACQUET,LISSES AC,Francia,M,VET-B,utmb,2018
1015,42:11:06,21:26:50,Raul MANOTOA,NAVAL ECUADOR,Ecuador,M,SENIOR,utmb,2018
1016,42:11:07,21:26:51,Cyril GUIBERT,NONE,Francia,M,SENIOR,utmb,2018
1017,42:11:55,21:27:39,Markus LINDER,NONE,Alemania,M,VET-A,utmb,2018
1018,42:12:05,21:27:49,Loic BOURDON,NONE,Francia,M,VET-A,utmb,2018
1019,42:12:23,21:28:07,Wah LEUNG KWAI,NONE,Hong Kong,M,VET-A,utmb,2018
1020,42:12:29,21:28:13,Thierry COCOYNACQ,AC POUILLON,Francia,M,VET-B,utmb,2018
1021,42:13:00,21:28:44,Wojciech CWIAKALA,NONE,Polonia,M,VET-B,utmb,2018
1022,42:13:16,21:29:00,Toby MELVILLE,SERPENTINE,Reino Unido,M,VET-A,utmb,2018
1023,42:13:42,21:29:26,Alejandro SUEHSNER,NONE,Paraguay,M,VET-A,utmb,2018
1024,42:13:46,21:29:30,Yongping CUI,NONE,China,M,VET-A,utmb,2018
1025,42:14:05,21:29:49,Adriana PLOSNITA (DANCU),FESTINA LENTE,Rumania,F,SENIOR,utmb,2018
1026,42:14:05,21:29:49,Adrian PLOSNITA,FESTINA LENTE,Rumania,M,SENIOR,utmb,2018
1027,42:14:36,21:30:20,Ann ONGENA,NONE,Estados Unidos,F,VET-B,utmb,2018
1028,42:14:56,21:30:40,Nicholas GUZ,NONE,Australia,M,SENIOR,utmb,2018
1029,42:15:15,21:30:59,Ludwig GOUT,NONE,Francia,M,VET-A,utmb,2018
1030,42:15:27,21:31:11,Kofoed,NONE,Dinamarca,M,SENIOR,utmb,2018
1031,42:15:28,21:31:12,Ian SMITH,FLORIDA RUNNING CLUB,Sudáfrica,M,VET-B,utmb,2018
1032,42:15:32,21:31:16,Claus PETERSEN,DANSK UTRALOBER KLUB,Dinamarca,M,VET-A,utmb,2018
1033,42:15:39,21:31:23,Gabriele CARBONARA,TEAM ANIMA TRAIL,Italia,M,VET-A,utmb,2018
1034,42:15:42,21:31:26,Matthias STUHL,-,Alemania,M,VET-A,utmb,2018
1035,42:16:23,21:32:07,Christophe MIEUSSET,A.S. BRED,Francia,M,VET-A,utmb,2018
1036,42:16:30,21:32:14,Daniel FEKETE,NONE,Hungría,M,VET-A,utmb,2018
1037,42:16:58,21:32:42,Nil SERRA PEINADO,MADTEAM,España,M,SENIOR,utmb,2018
1038,42:16:59,21:32:43,Francois MENARD,NONE,Francia,M,VET-B,utmb,2018
1039,42:17:06,21:32:50,Philippe VERDOODT CARAZO,TRAMUNTANYA,España,M,SENIOR,utmb,2018
1040,42:17:12,21:32:56,Per CARLSSON,NONE,Suecia,M,VET-A,utmb,2018
1041,42:18:36,21:34:20,Martin BIGNOT,NONE,Francia,M,SENIOR,utmb,2018
1042,42:18:48,21:34:32,François RIGUELLE,NONE,Bélgica,M,SENIOR,utmb,2018
