posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
258,32:11:48,12:22:18,Jean LAGRIFFOUL,COURIR A SAUSSET,Francia,M,VET-C,utmb,2022
259,32:12:06,12:22:36,Krzysztof LISAK,NONE,Polonia,M,SENIOR,utmb,2022
260,32:12:17,12:22:47,Guillaume LOUIS,NONE,Francia,M,SENIOR,utmb,2022
261,32:12:35,12:23:05,Kimino MIYAZAKI,HOKA,Japón,F,SENIOR,utmb,2022
262,32:13:34,12:24:04,Jean CHRISTOL,DOMBES RUNNING EVASION,Francia,M,VET-A,utmb,2022
263,32:14:34,12:25:04,Pierre BEAUJOIN,AIX ATHLE TRAIL,Francia,M,VET-A,utmb,2022
264,32:14:50,12:25:20,Christoph FLAKE,SERC,Alemania,M,SENIOR,utmb,2022
265,32:15:29,12:25:59,Eric GIACUZZO,NONE,Francia,M,VET-B,utmb,2022
266,32:15:35,12:26:05,Benoit GUILLAUME,CMBM,Francia,M,SENIOR,utmb,2022
267,32:16:11,12:26:41,Michał KOCHANOWSKI,LASKOWE LUDKI,Polonia,M,SENIOR,utmb,2022
268,32:16:55,12:27:25,Simon GANZ,NONE,Suiza,M,SENIOR,utmb,2022
269,32:18:45,12:29:15,Marco SCANZIANI,CUS PRO PATRIA MILANO TRIATHLON,Italia,M,SENIOR,utmb,2022
270,32:23:31,12:34:01,Teresa KAISER,NONE,Estados Unidos,F,SENIOR,utmb,2022
271,32:25:31,12:36:01,Stefano POGGI,SISPORT GENOVA,Italia,M,SENIOR,utmb,2022
272,32:25:32,12:36:02,Jérôme DUAY,SANSEGO,Suiza,M,VET-A,utmb,2022
273,32:26:05,12:36:35,Andres POSADA RANGEL MARIO,ULTRA RUNNERS SQUAD,Colombia,M,SENIOR,utmb,2022
274,32:26:26,12:36:56,Fabrice CARME,JEFF BTRAIL - TEAM CLIMONT,Francia,M,VET-B,utmb,2022
275,32:27:29,12:37:59,Frédéric ZAMMIT,TEAM MACATRAIL,Francia,M,VET-A,utmb,2022
276,32:28:19,12:38:49,Jelle JANSE,BROKKENLOPERS,Bélgica,M,VET-A,utmb,2022
277,32:30:06,12:40:36,Etienne BOURDON,TOR,Francia,M,VET-B,utmb,2022
278,32:30:34,12:41:04,Patrick MIHALARAS,NONE,Australia,M,SENIOR,utmb,2022
279,32:31:10,12:41:40,Francois DECAMPS,NONE,Bélgica,M,SENIOR,utmb,2022
280,32:31:16,12:41:46,Oleksii MELNYK,CORE NUTRITION,Ucrania,M,SENIOR,utmb,2022
281,32:31:25,12:41:55,Yuki TAKEUCHI,NONE,Japón,M,VET-A,utmb,2022
282,32:31:39,12:42:09,Jeff ZENGER,3 RIVERS RACING ELITE,Estados Unidos,M,SENIOR,utmb,2022
283,32:31:45,12:42:15,Fernando RIERA JURADO,NONE,España,M,VET-A,utmb,2022
284,32:37:10,12:47:40,Thierry LAMARQUE,NONE,Mauricio,M,VET-A,utmb,2022
285,32:39:23,12:49:53,Christian LEDUC,NONE,Canadá,M,VET-B,utmb,2022
286,32:42:02,12:52:32,Nicolas LE ROUX,TEAM TO2 BZH,Francia,M,VET-A,utmb,2022
287,32:44:35,12:55:05,Eric HERRERO,NONE,Francia,M,VET-A,utmb,2022
288,32:44:50,12:55:20,Brice DOUET,NONE,Francia,M,SENIOR,utmb,2022
289,32:46:24,12:56:54,Gregory MOORE ROBERT,NONE,Estados Unidos,M,VET-A,utmb,2022
290,32:50:54,13:01:24,Ronan PAIN,CPB RENNES,Francia,M,SENIOR,utmb,2022
291,32:50:54,13:01:24,Gabin GUEDON,EAC EMBRUN,Francia,M,SENIOR,utmb,2022
292,32:51:47,13:02:17,Michael ANDRE,MY COACH IN BOX,Francia,M,VET-A,utmb,2022
293,32:52:13,13:02:43,Didier CARELS,RST ATH,Bélgica,M,VET-A,utmb,2022
294,32:57:19,13:07:49,Adriano FERREIRA,O QUE QUEREMOS E MONTE,Portugal,M,SENIOR,utmb,2022
295,32:58:16,13:08:46,Chiara BERTINO,PODISTICA TORINO-CMP,Italia,F,VET-B,utmb,2022
296,32:58:31,13:09:01,Luca GHEZA,A.S.D. SARNICO,Italia,M,SENIOR,utmb,2022
297,33:00:28,13:10:58,Masato TANAKA,NONE,Japón,M,VET-B,utmb,2022
298,33:01:05,13:11:35,Andrew CONNOR,NONE,Reino Unido,M,VET-A,utmb,2022
299,33:02:06,13:12:36,Marc JACQUAND,MARTIGNAT,Francia,M,VET-A,utmb,2022
300,33:02:48,13:13:18,Paul RAMBAUD,ETA THE NORTH FACE ANGERS,Francia,M,VET-A,utmb,2022
301,33:06:42,13:17:12,Dustin SANDQUIST,NONE,Estados Unidos,M,SENIOR,utmb,2022
302,33:06:42,13:17:12,Geoffrey TWEED,NONE,Estados Unidos,M,SENIOR,utmb,2022
303,33:08:58,13:19:28,Leth,TRAIL & PANDELYGTESJOV,Dinamarca,M,VET-A,utmb,2022
304,33:09:46,13:20:16,Fabiola AREVALO GARCIA,CLUB TRAIL JMP INGENIERIA,España,F,VET-A,utmb,2022
305,33:11:17,13:21:47,Fabrizio PEZZOLI,ATLETICA VALLI BERGAMASCHE,Italia,M,SENIOR,utmb,2022
306,33:11:43,13:22:13,Pieter DE NEVE,NONE,Bélgica,M,VET-A,utmb,2022
307,33:11:59,13:22:29,Charles TIDBALL,PORTISHEAD RUN CLUB,Reino Unido,M,VET-A,utmb,2022
308,33:12:44,13:23:14,Craig DINNETT,NONE,Reino Unido,M,SENIOR,utmb,2022
309,33:15:29,13:25:59,Carlos CEBALLOS JUAN,NONE,Colombia,M,SENIOR,utmb,2022
310,33:15:50,13:26:20,Vincent HERAULT,TEAM SOBHISPORT NANTES,Francia,M,VET-B,utmb,2022
311,33:15:50,13:26:20,Nicolas LE NOCHER,AC CARQUEFOU,Francia,M,SENIOR,utmb,2022
312,33:20:41,13:31:11,Howard NORTON,ADELAIDE HARRIERS,Australia,M,VET-C,utmb,2022
313,33:20:42,13:31:12,Julien CAZELLES,TEAM LMRPERFOMANCE,Francia,M,VET-A,utmb,2022
314,33:21:24,13:31:54,Maggy BOUISSE,SMAC,Francia,F,VET-B,utmb,2022
315,33:23:16,13:33:46,Richard ANTROBUS,NONE,Reino Unido,M,SENIOR,utmb,2022
316,33:23:37,13:34:07,Takashi YAMAMOTO,NONE,Japón,M,SENIOR,utmb,2022
317,33:25:05,13:35:35,Martin MIGNOT,C-TRAIL,Francia,M,VET-A,utmb,2022
318,33:25:43,13:36:13,Anthony AMBROSE,NONE,Reino Unido,M,VET-A,utmb,2022
319,33:27:43,13:38:13,Benjamin YARDLEY,ULTRASIGNUP,Estados Unidos,M,SENIOR,utmb,2022
320,33:29:38,13:40:08,Yannick MAURIN,TEAM MICHELIN,Francia,M,VET-A,utmb,2022
321,33:31:55,13:42:25,Dave BEALES,NONE,Reino Unido,M,SENIOR,utmb,2022
322,33:33:20,13:43:50,Sidney THOMASSET,NONE,Francia,M,SENIOR,utmb,2022
323,33:33:51,13:44:21,John MOLLOHAN,LEITRIM,Irlanda,M,VET-B,utmb,2022
324,33:34:35,13:45:05,Edouard AUCLAIRE,NONE,Francia,M,SENIOR,utmb,2022
325,33:35:25,13:45:55,Timon GÜNTHER,TRAILMAGAZIN,Alemania,M,SENIOR,utmb,2022
326,33:36:30,13:47:00,Sebastien VIRAT,NONE,Francia,M,VET-A,utmb,2022
327,33:37:15,13:47:45,Vicente PARDO BELLIDO JOSE,PENA GUARA,España,M,SENIOR,utmb,2022
328,33:37:42,13:48:12,Kévin HERREMAN,ASMAGENTA,Francia,M,SENIOR,utmb,2022
329,33:38:33,13:49:03,Sergio TURULL SERRATOSA,NONE,España,M,SENIOR,utmb,2022
330,33:38:53,13:49:23,Xerach RODRIGUEZ SANTANA,C. D. VEREDAS ATAURO,España,M,VET-A,utmb,2022
331,33:39:28,13:49:58,Alexander PROKUDIN,KBRD,Turquía,M,VET-A,utmb,2022
332,33:39:44,13:50:14,Jerôme HERRAGNE,NONE,Francia,M,SENIOR,utmb,2022
333,33:40:03,13:50:33,Jeff ALLEN,NONE,Estados Unidos,M,SENIOR,utmb,2022
334,33:40:31,13:51:01,Joerg FUCHSLUEGER,TRAILRUNNING VIENNA,Austria,M,VET-C,utmb,2022
335,33:40:35,13:51:05,Antonio FERNANDEZ HERNANDEZ JUAN,AIIIIIIIADELANTE TEAM,España,M,VET-A,utmb,2022
336,33:40:35,13:51:05,Patrick POULLIE,P2 RACING,Alemania,M,SENIOR,utmb,2022
337,33:40:37,13:51:07,Pierre MEIGNAN,NONE,Francia,M,SENIOR,utmb,2022
338,33:42:27,13:52:57,Jean PROULX,COOLSAETGO,Canadá,M,SENIOR,utmb,2022
339,33:43:09,13:53:39,Richard STAITE,NONE,Reino Unido,M,VET-B,utmb,2022
340,33:43:09,13:53:39,Anna TROUP,NONE,Reino Unido,F,VET-B,utmb,2022
341,33:43:16,13:53:46,Conor FUREY,NONE,Canadá,M,SENIOR,utmb,2022
342,33:44:49,13:55:19,Horacio AMOR,NONE,Argentina,M,VET-A,utmb,2022
343,33:45:26,13:55:56,Graham FRIEND,NONE,Reino Unido,M,VET-B,utmb,2022
344,33:46:45,13:57:15,Philip WILLIAMS,NONE,Reino Unido,M,SENIOR,utmb,2022
345,33:48:56,13:59:26,Matthieu MINARD,OUTREAU,Francia,M,VET-A,utmb,2022
346,33:49:19,13:59:49,Baptiste GRIGY,UA SOCIETE GENERALE,Francia,M,VET-A,utmb,2022
347,33:50:02,14:00:32,Bruno BAUER,AD MOVERE,Brasil,M,VET-A,utmb,2022
348,33:50:19,14:00:49,Etienne MANDEL,NONE,Francia,M,VET-A,utmb,2022
349,33:52:12,14:02:42,Erik ENG,NONE,Suecia,M,VET-A,utmb,2022
350,33:56:15,14:06:45,Erin KELMAN,MCRRC,Estados Unidos,M,VET-A,utmb,2022
351,33:57:10,14:07:40,Buckingham,NONE,Reino Unido,M,VET-A,utmb,2022
352,33:57:13,14:07:43,Travis MATTERN,NONE,Estados Unidos,M,VET-A,utmb,2022
353,33:58:37,14:09:07,Alexandre PROTIN,NONE,Francia,M,SENIOR,utmb,2022
354,33:59:47,14:10:17,Andreas DJIAKOURIS,RYL TODAY,Chipre,M,SENIOR,utmb,2022
355,34:00:44,14:11:14,Nicholas BAMFORD,MOUNTAIN GOAT TRAIL RUNNERS,Reino Unido,M,SENIOR,utmb,2022
356,34:03:00,14:13:30,Valere DEMEULENAERE,NONE,Francia,M,VET-A,utmb,2022
357,34:03:17,14:13:47,Benoît LEGER,100% TRAIL ANGERS - LMA 72,Francia,M,SENIOR,utmb,2022
358,34:03:48,14:14:18,Daniel YANEZ BEAS,YANEZ RUNNERS,España,M,VET-A,utmb,2022
359,34:06:24,14:16:54,Stefano CERLINI,ADS BOGNANCO,Italia,M,VET-A,utmb,2022
360,34:06:36,14:17:06,Michael MCCOMB,NONE,Hong Kong,M,VET-B,utmb,2022
361,34:10:15,14:20:45,Gergely NÉMETH,OSVENYFUTAS SOPRON,Hungría,M,SENIOR,utmb,2022
362,34:10:54,14:21:24,Alvaro SANTAMARIA,NONE,España,M,SENIOR,utmb,2022
363,34:11:17,14:21:47,Tetsuo KISO,TEAM 100 MILE,Japón,M,VET-B,utmb,2022
364,34:12:06,14:22:36,Lyudmil TODOROV,NONE,Bulgaria,M,SENIOR,utmb,2022
365,34:13:13,14:23:43,Fabrice DARVEY,SAM PARIS 12,Francia,M,SENIOR,utmb,2022
366,34:14:21,14:24:51,Bernardo SEVILLA,NO,Ecuador,M,VET-B,utmb,2022
367,34:14:34,14:25:04,Anna STÅHLKLOO,IFK MORA,Suecia,F,VET-A,utmb,2022
368,34:14:56,14:25:26,Andrew STEVENS,NONE,Estados Unidos,M,VET-A,utmb,2022
369,34:14:57,14:25:27,Gregory LEROY,CORSICA RUN XTREM,Francia,M,SENIOR,utmb,2022
370,34:15:43,14:26:13,Antoine DALIGAND,RUN TRAVEL,Francia,M,SENIOR,utmb,2022
371,34:16:37,14:27:07,Walter PASTOR HORSTMANN,SD CORRECAMINOS,España,M,VET-A,utmb,2022
372,34:18:22,14:28:52,Nicolas FORGEAUD,NONE,Francia,M,VET-A,utmb,2022
373,34:18:32,14:29:02,Marc LEGRAND,NONE,Francia,M,VET-B,utmb,2022
374,34:19:09,14:29:39,Johann VAILLANT,NONE,Francia,M,SENIOR,utmb,2022
375,34:19:09,14:29:39,Magnus LINDE,BARA FRIIDROTT,Suecia,M,VET-A,utmb,2022
376,34:19:20,14:29:50,Stefano SPADARO,NONE,Italia,M,VET-A,utmb,2022
377,34:20:13,14:30:43,Mickael MILLET,CRRA ,Francia,M,SENIOR,utmb,2022
378,34:21:25,14:31:55,Viros SRISKARAN,CERN RUNNING CLUB,Francia,M,SENIOR,utmb,2022
379,34:22:06,14:32:36,Laurent DAUBENFELD,NONE,Francia,M,VET-A,utmb,2022
380,34:22:42,14:33:12,Francesco PACCAGNELLA,A.S.D. BOOMERANG RUNNERS,Italia,M,VET-A,utmb,2022
381,34:24:54,14:35:24,Cornelia OSWALD,NONE,Austria,F,SENIOR,utmb,2022
382,34:25:08,14:35:38,Neruda CESPEDES,NONE,Costa Rica,M,VET-A,utmb,2022
383,34:26:36,14:37:06,Yannick DURAND,NONE,Francia,M,VET-A,utmb,2022
384,34:27:02,14:37:32,Yannick BERHONDE,BAZTANDARRAK,Francia,M,SENIOR,utmb,2022
385,34:29:16,14:39:46,Clement DUMONT,NONE,Francia,M,VET-A,utmb,2022
386,34:33:53,14:44:23,Timothy AINGE,NONE,Canadá,M,SENIOR,utmb,2022
387,34:34:33,14:45:03,Hugo FERREIRA,MONSANTO RUNNING TEAM,Portugal,M,SENIOR,utmb,2022
388,34:34:42,14:45:12,Etienne CHAVE,NONE,Francia,M,SENIOR,utmb,2022
389,34:34:51,14:45:21,Remi AUJAMES,NONE,Francia,M,SENIOR,utmb,2022
390,34:35:12,14:45:42,Jeff PELLETIER,NONE,Canadá,M,VET-A,utmb,2022
391,34:35:39,14:46:09,Jakob BOKMAN,NONE,Suecia,M,VET-B,utmb,2022
392,34:36:40,14:47:10,Frédéric LEBAILLY,TCHIMBE RAID,Francia,M,VET-A,utmb,2022
393,34:36:45,14:47:15,Nicolas GOUNET,URTXINTXAK,Francia,M,VET-A,utmb,2022
394,34:38:05,14:48:35,Dominique JEAN,DOMITRAIL,Francia,M,SENIOR,utmb,2022
395,34:38:53,14:49:23,Andrea GAZZANIGA,NONE,Italia,M,VET-A,utmb,2022
396,34:40:21,14:50:51,Nicolas NANET,LES GODASSES AMBAZACOISES,Francia,M,VET-A,utmb,2022
397,34:43:07,14:53:37,Thomas CHIRENT,NONE,Francia,M,SENIOR,utmb,2022
398,34:43:51,14:54:21,Loic MAGNANON,GIROU TRIATHLON,Francia,M,VET-A,utmb,2022
399,34:47:48,14:58:18,Fabien MAREMBERT,UST THOUARS,Francia,M,SENIOR,utmb,2022
400,34:47:49,14:58:19,Timothée DUMAS,NONE,Francia,M,SENIOR,utmb,2022
401,34:48:49,14:59:19,Iulian IONESCU,NONE,Rumania,M,VET-A,utmb,2022
402,34:52:04,15:02:34,Rémi SERIS,NONE,Francia,M,SENIOR,utmb,2022
403,34:53:37,15:04:07,Thibaut REVENAZ,NONE,Canadá,M,VET-A,utmb,2022
404,34:54:23,15:04:53,Alexandra UNGUREANU ELENA,NONE,Rumania,F,SENIOR,utmb,2022
405,34:54:49,15:05:19,Lucinda SANTOS SOUSA,GONDOMAR FUTSAL CLUBE,Portugal,F,VET-B,utmb,2022
406,34:55:42,15:06:12,Julien VIENNET,NONE,Francia,M,VET-A,utmb,2022
407,34:56:34,15:07:04,Fabien CHAMPSEIX,NONE,Francia,M,SENIOR,utmb,2022
408,34:56:59,15:07:29,Thierry URRUTIA,BAZTANDARRAK,Francia,M,VET-A,utmb,2022
409,34:57:11,15:07:41,Serge PERNEL,INTERSPORT GROUPE HANOT,Francia,M,VET-A,utmb,2022
410,34:57:27,15:07:57,Anthony BARONE,NONE,Francia,M,SENIOR,utmb,2022
411,34:57:54,15:08:24,Vitor COELHO,TEAM SINDEQ,Portugal,M,VET-A,utmb,2022
412,34:58:06,15:08:36,Philippe DEYMIE,NONE,Francia,M,VET-C,utmb,2022
413,34:58:40,15:09:10,Luderic FIQUET,NONE,Francia,M,SENIOR,utmb,2022
414,34:59:36,15:10:06,Morgane CRETTON,CMBM,Francia,F,SENIOR,utmb,2022
415,34:59:37,15:10:07,Leo ROBLIN,NONE,Francia,M,SENIOR,utmb,2022
416,34:59:46,15:10:16,Eric BOSVEIL,NONE,Francia,M,VET-A,utmb,2022
417,34:59:47,15:10:17,Sanya KHANCHAI,THAILAND BY UTMB,Tailandia,M,VET-A,utmb,2022
418,34:59:57,15:10:27,Alessandro CRESTANINI,NONE,Italia,M,VET-A,utmb,2022
419,35:00:27,15:10:57,Michael DAINES,NONE,Francia,M,VET-A,utmb,2022
420,35:01:00,15:11:30,Alexandre SERAIN,NONE,Francia,M,SENIOR,utmb,2022
421,35:01:08,15:11:38,Sirlesio CARBONI JR,BTR - BENTO TRAIL RUNNERS,Brasil,M,VET-A,utmb,2022
422,35:01:24,15:11:54,Yannick LETANG,NONE,Francia,M,SENIOR,utmb,2022
423,35:01:53,15:12:23,José GASSER,TEAM CANORAJO,Francia,M,VET-A,utmb,2022
424,35:02:12,15:12:42,Sougey,NONE,Francia,M,VET-A,utmb,2022
425,35:02:13,15:12:43,Cédric CHARVET,NONE,Francia,M,VET-A,utmb,2022
426,35:02:24,15:12:54,Rick GRUNWALD,TRAILFUX'N RUNNING-TEAM,Alemania,M,VET-A,utmb,2022
427,35:03:08,15:13:38,Julien COINDET,NONE,Francia,M,VET-A,utmb,2022
428,35:03:49,15:14:19,Francois GOURBIN,COTENTRAIL,Francia,M,VET-A,utmb,2022
429,35:05:36,15:16:06,Samuel MORENO PALACIOS,LOS 100 MTROS,España,M,VET-A,utmb,2022
430,35:08:39,15:19:09,Vincent BEAUCOURT,ASL MARONI,Francia,M,VET-A,utmb,2022
431,35:08:51,15:19:21,Javier PARDO CALERO,NONE,España,M,VET-A,utmb,2022
432,35:09:05,15:19:35,Miren ZUBELDIA IÑAKI,NONE,España,M,VET-B,utmb,2022
433,35:09:05,15:19:35,Unai ARAMENDI,ANAITASUNA M. B.,España,M,VET-A,utmb,2022
434,35:09:10,15:19:40,Aurelie TOQUART,NONE,Francia,F,SENIOR,utmb,2022
435,35:09:20,15:19:50,Rui AROUCA,NONE,Sudáfrica,M,VET-A,utmb,2022
436,35:09:58,15:20:28,Alexis GAILLAC,NONE,Francia,M,VET-A,utmb,2022
437,35:10:27,15:20:57,John SHUTTLEWORTH,NONE,Reino Unido,M,VET-B,utmb,2022
438,35:11:55,15:22:25,Zoran KURDIJA,MOGU DUGO,Croacia,M,VET-B,utmb,2022
439,35:12:40,15:23:10,Alberto MARTINEZ BLANCO,NONE,España,M,VET-A,utmb,2022
440,35:14:55,15:25:25,Drew ADAMS,NONE,Estados Unidos,M,SENIOR,utmb,2022
441,35:15:02,15:25:32,Miguel ALVAREZ PEREZ,GM ENSIDESA GIJON,España,M,VET-C,utmb,2022
442,35:15:07,15:25:37,Timothy OWEN,NONE,Reino Unido,M,SENIOR,utmb,2022
443,35:15:18,15:25:48,James QUIGLEY,NONE,Reino Unido,M,VET-A,utmb,2022
444,35:17:40,15:28:10,Antonio HERRERO SERRANO JOSE,MONTE COBRE TRAIL,España,M,VET-B,utmb,2022
445,35:17:42,15:28:12,David HARRISON,PATXANGUERUS D'ALFORJA,Reino Unido,M,VET-C,utmb,2022
446,35:21:33,15:32:03,Tomás PÉREZ LISBONA,ISPOSSIBLE TEAM,España,M,VET-A,utmb,2022
447,35:21:59,15:32:29,Martin VAUPEL,NONE,Alemania,M,SENIOR,utmb,2022
448,35:22:34,15:33:04,Dimitri CHAPELAIN,AAA DU LYONNAIS,Francia,M,VET-A,utmb,2022
449,35:23:00,15:33:30,Hubert WIERZBICKI,RATEMYTRAIL TEAM,Polonia,M,SENIOR,utmb,2022
450,35:23:09,15:33:39,David WILKINS,NONE,Estados Unidos,M,SENIOR,utmb,2022
451,35:23:33,15:34:03,Sam NYLANDER,NONE,Suecia,M,VET-A,utmb,2022
452,35:24:01,15:34:31,Carl VEILLEUX,NONE,Canadá,M,VET-A,utmb,2022
453,35:25:35,15:36:05,Thomas SOUBEYRAND,NONE,Francia,M,SENIOR,utmb,2022
454,35:26:15,15:36:45,Schulz,TRIA EQUIPE ELZ,Alemania,M,VET-A,utmb,2022
455,35:29:03,15:39:33,Quentin FAILUTTI,RUN GREEN RÉUNION,Francia,M,SENIOR,utmb,2022
456,35:31:56,15:42:26,Alessandro MARMORATO,DESTINATION UNKNOWN,Italia,M,SENIOR,utmb,2022
457,35:32:19,15:42:49,John WALSH,MOUNTAIN GOAT TRAIL RUNNERS,Irlanda,M,VET-B,utmb,2022
458,35:32:20,15:42:50,Bruno LIMA,OS BRAVOS,Portugal,M,SENIOR,utmb,2022
459,35:33:25,15:43:55,Liu ZHONG,NONE,Singapur,M,VET-A,utmb,2022
460,35:34:00,15:44:30,Morten FUNDINGSRUD,ROMERIKE ULTRALOPERKLUBB,Noruega,M,VET-A,utmb,2022
461,35:34:19,15:44:49,Hugo VIOT,NONE,Francia,M,SENIOR,utmb,2022
462,35:35:14,15:45:44,Gregorio TORRALBA IRANZO JOSE,GREEN POWER SPORT TEAM,España,M,VET-A,utmb,2022
463,35:35:45,15:46:15,Nicolas BONNEAU,NONE,Francia,M,VET-A,utmb,2022
464,35:36:19,15:46:49,Spencer PUNTER,SFRC,Estados Unidos,M,VET-B,utmb,2022
465,35:36:59,15:47:29,Flavian FLEYGNAC,CAF CHAMBERY,Francia,M,VET-A,utmb,2022
466,35:40:16,15:50:46,Franck FAILLON,CHABLAIS MOUNTAIN RUNNERS,Francia,M,SENIOR,utmb,2022
467,35:41:55,15:52:25,Joaquin FONT PASCUAL,SOCA-RUN,España,M,VET-A,utmb,2022
468,35:43:13,15:53:43,Jukka MARJOLA,NONE,Finlandia,M,SENIOR,utmb,2022
469,35:43:13,15:53:43,Juho KUNNARI,TAMPERE TRAIL RUNNING,Finlandia,M,SENIOR,utmb,2022
470,35:43:25,15:53:55,Antoine LE MAO,KAOTIX RUNNING CREW,Francia,M,VET-A,utmb,2022
471,35:44:00,15:54:30,Lionel DUTHOO,ASSP VERGEZE,Francia,M,VET-B,utmb,2022
472,35:44:07,15:54:37,Mathieu L'ARRIVÉE,NONE,Canadá,M,VET-A,utmb,2022
473,35:44:18,15:54:48,Christophe ISAERT,TEAM GRAVELINES TRAIL,Francia,M,VET-A,utmb,2022
474,35:44:40,15:55:10,Łukasz SZCZOTKA,NONE,Polonia,M,VET-A,utmb,2022
475,35:47:18,15:57:48,Fabrizio PUNTEL,ATLETICA SAPPADA,Italia,M,VET-B,utmb,2022
476,35:48:50,15:59:20,Cédric CUVILLIER,TOULON SPORTS NATURE,Francia,M,VET-A,utmb,2022
477,35:49:37,16:00:07,Alexandre BROYER,NONE,Francia,M,SENIOR,utmb,2022
478,35:50:06,16:00:36,Vicente RIBES ROIG,ALTROTRAIL GUADASSUAR,España,M,VET-A,utmb,2022
479,35:50:52,16:01:22,Will SEIDEL,NONE,Estados Unidos,M,VET-A,utmb,2022
480,35:52:07,16:02:37,Cesar CANITO,GTT ARMAZEM DO CAFFE,Portugal,M,VET-A,utmb,2022
481,35:52:09,16:02:39,Sergio COELHO,GTT-ARMAZEM DO CAFFE,Portugal,M,VET-A,utmb,2022
482,35:53:43,16:04:13,David VAVASSEUR,NONE,Francia,M,VET-A,utmb,2022
483,35:54:44,16:05:14,Vincent GLEIZE,NONE,Francia,M,VET-A,utmb,2022
484,35:55:31,16:06:01,Carlos PINEDA VADILLO,NONE,España,M,VET-A,utmb,2022
485,35:55:41,16:06:11,Angel REDONDO SALAS MIGUEL,NONE,España,M,VET-A,utmb,2022
486,35:56:08,16:06:38,Anthony ETAVARD,VIVONNE LOISIRS,Francia,M,VET-A,utmb,2022
487,35:56:26,16:06:56,Thibaut FLAMENT,NONE,Francia,M,VET-A,utmb,2022
488,35:57:11,16:07:41,William INGRAM,NONE,Reino Unido,M,SENIOR,utmb,2022
489,35:57:45,16:08:15,Steven WOO,NONE,Estados Unidos,M,VET-B,utmb,2022
490,35:58:51,16:09:21,Mehdi MAYOU,NONE,Francia,M,SENIOR,utmb,2022
491,35:59:47,16:10:17,Kate HALE,NONE,Estados Unidos,F,SENIOR,utmb,2022
492,36:00:07,16:10:37,Thibaut FRANÇOIS,NONE,Bélgica,M,SENIOR,utmb,2022
493,36:01:32,16:12:02,Jeffrey URBANSKI,NONE,Estados Unidos,M,SENIOR,utmb,2022
494,36:04:03,16:14:33,Simon GIROD,COURIR PAYS DE GRASSE,Francia,M,VET-A,utmb,2022
495,36:04:48,16:15:18,João FERNANDES,MADEIRA TRAIL TEAM,Portugal,M,VET-A,utmb,2022
496,36:07:48,16:18:18,David ROBERTS,NONE,Estados Unidos,M,SENIOR,utmb,2022
497,36:10:22,16:20:52,Jean BROWN,CLAYTON HARRIERS,Reino Unido,F,VET-B,utmb,2022
498,36:10:34,16:21:04,Patrick SANAN,NONE,Estados Unidos,M,SENIOR,utmb,2022
499,36:12:23,16:22:53,Francisco MUNOZ PEREZ,C. D. GUADATRAIL,España,M,VET-B,utmb,2022
500,36:16:44,16:27:14,Andres GARCIA LOPEZ,ALHAMA COYM,España,M,VET-B,utmb,2022
501,36:16:46,16:27:16,Dominique PERRIER,NONE,Estados Unidos,M,VET-B,utmb,2022
502,36:17:55,16:28:25,Renaud CUGGIA,NONE,Francia,M,SENIOR,utmb,2022
503,36:18:28,16:28:58,Aurelien LORIN,NONE,Canadá,M,VET-A,utmb,2022
504,36:18:52,16:29:22,Joan SOLER ESPARBE,NONE,España,M,VET-B,utmb,2022
505,36:19:14,16:29:44,Loïc GUILLAME,TEAM TRAIL'TITUDE,Francia,M,SENIOR,utmb,2022
506,36:20:47,16:31:17,Carlos PAULINO,CCLAGARTO,Portugal,M,VET-B,utmb,2022
507,36:24:02,16:34:32,Javier AGUILAR ALCOHOLADO FRANCISCO,CD SOHAIL LA SENDA,España,M,VET-B,utmb,2022
508,36:24:18,16:34:48,Adrian TORRES,NONE,Estados Unidos,M,VET-B,utmb,2022
509,36:25:18,16:35:48,Gaëtan CHICANNE,EASYSPORT GALOPINS BRASSAGAIS,Francia,M,VET-A,utmb,2022
510,36:25:44,16:36:14,Bruno LACOUR,LES GAMELLES GALERES,Francia,M,VET-B,utmb,2022
511,36:27:42,16:38:12,Kevin DEICHELBOHRER,TEAM TRAIL CHALONS,Francia,M,SENIOR,utmb,2022
512,36:28:14,16:38:44,Catalin FLORESCU,NONE,Rumania,M,VET-A,utmb,2022
513,36:28:18,16:38:48,Frederic TERRAL,TRAILEURS TRINQUEURS,Francia,M,VET-A,utmb,2022
514,36:28:22,16:38:52,Daniel DRUZINA,NONE,Eslovenia,M,SENIOR,utmb,2022
515,36:28:49,16:39:19,Gildas MICHEL,SPORT NATURE MONTGAILHARD,Francia,M,VET-A,utmb,2022
516,36:29:17,16:39:47,Luis ALTADILL GARRO,NONE,España,M,VET-B,utmb,2022
517,36:31:16,16:41:46,Nicolas SCHUSSELE,NONE,Suiza,M,SENIOR,utmb,2022
518,36:32:42,16:43:12,Laurent CHARPENTIER,NONE,Francia,M,VET-A,utmb,2022
519,36:33:39,16:44:09,Wen FANGYUAN,NONE,China,F,SENIOR,utmb,2022
520,36:33:39,16:44:09,Paweł SARNOWSKI,BUDIO.PL,Polonia,M,SENIOR,utmb,2022
521,36:34:35,16:45:05,Tomoya ITATANI,NONE,Japón,M,VET-A,utmb,2022
